NU_ANO,TP_FAIXA_ETARIA,TP_ESCOLA,SG_UF_PROVA,QTD
2019,1,1,AC,1636
2019,1,1,AL,4891
2019,1,1,AM,4496
2019,1,1,AP,1996
2019,1,1,BA,24757
2019,1,1,CE,25616
2019,1,1,DF,5066
2019,1,1,ES,5474
2019,1,1,GO,18913
2019,1,1,MA,14888
2019,1,1,MG,41254
2019,1,1,MS,6202
2019,1,1,MT,7528
2019,1,1,PA,16801
2019,1,1,PB,11214
2019,1,1,PE,23315
2019,1,1,PI,9985
2019,1,1,PR,19548
2019,1,1,RJ,18790
2019,1,1,RN,5450
2019,1,1,RO,3076
2019,1,1,RR,857
2019,1,1,RS,10935
2019,1,1,SC,9150
2019,1,1,SE,6631
2019,1,1,SP,70216
2019,1,1,TO,4334
2019,1,2,AC,179
2019,1,2,AL,452
2019,1,2,AM,534
2019,1,2,AP,317
2019,1,2,BA,2624
2019,1,2,CE,817
2019,1,2,DF,230
2019,1,2,ES,210
2019,1,2,GO,578
2019,1,2,MA,2897
2019,1,2,MG,440
2019,1,2,MS,108
2019,1,2,MT,311
2019,1,2,PA,2018
2019,1,2,PB,1170
2019,1,2,PE,2862
2019,1,2,PI,1074
2019,1,2,PR,646
2019,1,2,RJ,705
2019,1,2,RN,256
2019,1,2,RO,145
2019,1,2,RR,76
2019,1,2,RS,258
2019,1,2,SC,264
2019,1,2,SE,478
2019,1,2,SP,708
2019,1,2,TO,229
2019,1,3,AC,64
2019,1,3,AL,259
2019,1,3,AM,39
2019,1,3,AP,66
2019,1,3,BA,597
2019,1,3,CE,218
2019,1,3,DF,120
2019,1,3,ES,67
2019,1,3,GO,348
2019,1,3,MA,313
2019,1,3,MG,126
2019,1,3,MS,83
2019,1,3,MT,113
2019,1,3,PA,756
2019,1,3,PB,590
2019,1,3,PE,800
2019,1,3,PI,207
2019,1,3,PR,297
2019,1,3,RJ,564
2019,1,3,RN,181
2019,1,3,RO,13
2019,1,3,RR,16
2019,1,3,RS,61
2019,1,3,SC,237
2019,1,3,SE,253
2019,1,3,SP,620
2019,1,3,TO,48
2019,2,1,AC,1095
2019,2,1,AL,3391
2019,2,1,AM,2813
2019,2,1,AP,1154
2019,2,1,BA,17033
2019,2,1,CE,14258
2019,2,1,DF,2613
2019,2,1,ES,4709
2019,2,1,GO,12183
2019,2,1,MA,8422
2019,2,1,MG,24903
2019,2,1,MS,2023
2019,2,1,MT,5163
2019,2,1,PA,10656
2019,2,1,PB,5713
2019,2,1,PE,13325
2019,2,1,PI,5932
2019,2,1,PR,6786
2019,2,1,RJ,15426
2019,2,1,RN,5467
2019,2,1,RO,2803
2019,2,1,RR,592
2019,2,1,RS,12857
2019,2,1,SC,7586
2019,2,1,SE,3528
2019,2,1,SP,22847
2019,2,1,TO,2399
2019,2,2,AC,2506
2019,2,2,AL,5197
2019,2,2,AM,9579
2019,2,2,AP,2592
2019,2,2,BA,24488
2019,2,2,CE,33497
2019,2,2,DF,7220
2019,2,2,ES,8116
2019,2,2,GO,15279
2019,2,2,MA,18954
2019,2,2,MG,49133
2019,2,2,MS,8395
2019,2,2,MT,8448
2019,2,2,PA,15314
2019,2,2,PB,8837
2019,2,2,PE,23926
2019,2,2,PI,8484
2019,2,2,PR,34106
2019,2,2,RJ,19435
2019,2,2,RN,4770
2019,2,2,RO,3176
2019,2,2,RR,986
2019,2,2,RS,13307
2019,2,2,SC,12416
2019,2,2,SE,3986
2019,2,2,SP,155909
2019,2,2,TO,4543
2019,2,3,AC,207
2019,2,3,AL,2477
2019,2,3,AM,808
2019,2,3,AP,403
2019,2,3,BA,7435
2019,2,3,CE,5429
2019,2,3,DF,3641
2019,2,3,ES,1891
2019,2,3,GO,4012
2019,2,3,MA,2028
2019,2,3,MG,8332
2019,2,3,MS,1407
2019,2,3,MT,1382
2019,2,3,PA,4104
2019,2,3,PB,3334
2019,2,3,PE,5917
2019,2,3,PI,1969
2019,2,3,PR,8561
2019,2,3,RJ,12690
2019,2,3,RN,2226
2019,2,3,RO,310
2019,2,3,RR,117
2019,2,3,RS,3048
2019,2,3,SC,3801
2019,2,3,SE,2047
2019,2,3,SP,40967
2019,2,3,TO,465
2019,3,1,AC,2256
2019,3,1,AL,5703
2019,3,1,AM,5679
2019,3,1,AP,2492
2019,3,1,BA,25466
2019,3,1,CE,16210
2019,3,1,DF,5106
2019,3,1,ES,6087
2019,3,1,GO,10291
2019,3,1,MA,15637
2019,3,1,MG,32671
2019,3,1,MS,3856
2019,3,1,MT,5077
2019,3,1,PA,16867
2019,3,1,PB,9816
2019,3,1,PE,20616
2019,3,1,PI,9172
2019,3,1,PR,16901
2019,3,1,RJ,18644
2019,3,1,RN,6123
2019,3,1,RO,2472
2019,3,1,RR,843
2019,3,1,RS,8912
2019,3,1,SC,5224
2019,3,1,SE,4912
2019,3,1,SP,75429
2019,3,1,TO,3356
2019,3,2,AC,2552
2019,3,2,AL,6644
2019,3,2,AM,11704
2019,3,2,AP,2413
2019,3,2,BA,26701
2019,3,2,CE,41814
2019,3,2,DF,8299
2019,3,2,ES,10893
2019,3,2,GO,19793
2019,3,2,MA,17041
2019,3,2,MG,54849
2019,3,2,MS,6576
2019,3,2,MT,9576
2019,3,2,PA,17147
2019,3,2,PB,8897
2019,3,2,PE,23326
2019,3,2,PI,8251
2019,3,2,PR,18498
2019,3,2,RJ,31870
2019,3,2,RN,8506
2019,3,2,RO,6315
2019,3,2,RR,1262
2019,3,2,RS,28221
2019,3,2,SC,20822
2019,3,2,SE,4651
2019,3,2,SP,56136
2019,3,2,TO,4178
2019,3,3,AC,98
2019,3,3,AL,1145
2019,3,3,AM,678
2019,3,3,AP,153
2019,3,3,BA,4397
2019,3,3,CE,3095
2019,3,3,DF,2502
2019,3,3,ES,1176
2019,3,3,GO,2556
2019,3,3,MA,1070
2019,3,3,MG,7392
2019,3,3,MS,449
2019,3,3,MT,687
2019,3,3,PA,2074
2019,3,3,PB,1344
2019,3,3,PE,2771
2019,3,3,PI,1395
2019,3,3,PR,1696
2019,3,3,RJ,10739
2019,3,3,RN,1384
2019,3,3,RO,225
2019,3,3,RR,92
2019,3,3,RS,4776
2019,3,3,SC,1712
2019,3,3,SE,1055
2019,3,3,SP,16489
2019,3,3,TO,263
2019,4,1,AC,3240
2019,4,1,AL,7756
2019,4,1,AM,9341
2019,4,1,AP,3136
2019,4,1,BA,34610
2019,4,1,CE,22263
2019,4,1,DF,8026
2019,4,1,ES,8523
2019,4,1,GO,14120
2019,4,1,MA,20519
2019,4,1,MG,52083
2019,4,1,MS,5016
2019,4,1,MT,7117
2019,4,1,PA,21318
2019,4,1,PB,11995
2019,4,1,PE,23955
2019,4,1,PI,10866
2019,4,1,PR,16793
2019,4,1,RJ,30126
2019,4,1,RN,9630
2019,4,1,RO,4025
2019,4,1,RR,1215
2019,4,1,RS,19034
2019,4,1,SC,8384
2019,4,1,SE,6544
2019,4,1,SP,71173
2019,4,1,TO,4201
2019,4,2,AC,789
2019,4,2,AL,2703
2019,4,2,AM,3492
2019,4,2,AP,1166
2019,4,2,BA,12576
2019,4,2,CE,13720
2019,4,2,DF,2772
2019,4,2,ES,4184
2019,4,2,GO,3375
2019,4,2,MA,6189
2019,4,2,MG,10844
2019,4,2,MS,1770
2019,4,2,MT,1590
2019,4,2,PA,7984
2019,4,2,PB,3732
2019,4,2,PE,7212
2019,4,2,PI,3755
2019,4,2,PR,4239
2019,4,2,RJ,12168
2019,4,2,RN,4141
2019,4,2,RO,2042
2019,4,2,RR,315
2019,4,2,RS,6458
2019,4,2,SC,3239
2019,4,2,SE,2354
2019,4,2,SP,8967
2019,4,2,TO,1245
2019,4,3,AC,10
2019,4,3,AL,182
2019,4,3,AM,75
2019,4,3,AP,21
2019,4,3,BA,695
2019,4,3,CE,394
2019,4,3,DF,232
2019,4,3,ES,135
2019,4,3,GO,236
2019,4,3,MA,183
2019,4,3,MG,864
2019,4,3,MS,65
2019,4,3,MT,49
2019,4,3,PA,347
2019,4,3,PB,192
2019,4,3,PE,346
2019,4,3,PI,340
2019,4,3,PR,226
2019,4,3,RJ,2103
2019,4,3,RN,236
2019,4,3,RO,26
2019,4,3,RR,11
2019,4,3,RS,257
2019,4,3,SC,152
2019,4,3,SE,171
2019,4,3,SP,1535
2019,4,3,TO,42
2019,5,1,AC,3112
2019,5,1,AL,6890
2019,5,1,AM,8230
2019,5,1,AP,3106
2019,5,1,BA,31703
2019,5,1,CE,16995
2019,5,1,DF,7038
2019,5,1,ES,7612
2019,5,1,GO,10869
2019,5,1,MA,17651
2019,5,1,MG,41466
2019,5,1,MS,4096
2019,5,1,MT,5576
2019,5,1,PA,19923
2019,5,1,PB,10493
2019,5,1,PE,19814
2019,5,1,PI,9194
2019,5,1,PR,12828
2019,5,1,RJ,25404
2019,5,1,RN,9241
2019,5,1,RO,3810
2019,5,1,RR,988
2019,5,1,RS,16862
2019,5,1,SC,5999
2019,5,1,SE,5954
2019,5,1,SP,50847
2019,5,1,TO,3643
2019,5,2,AC,233
2019,5,2,AL,1047
2019,5,2,AM,1321
2019,5,2,AP,410
2019,5,2,BA,5787
2019,5,2,CE,6067
2019,5,2,DF,873
2019,5,2,ES,1244
2019,5,2,GO,977
2019,5,2,MA,2279
2019,5,2,MG,3108
2019,5,2,MS,582
2019,5,2,MT,463
2019,5,2,PA,4193
2019,5,2,PB,1815
2019,5,2,PE,2278
2019,5,2,PI,1527
2019,5,2,PR,1246
2019,5,2,RJ,4403
2019,5,2,RN,1714
2019,5,2,RO,668
2019,5,2,RR,76
2019,5,2,RS,2041
2019,5,2,SC,629
2019,5,2,SE,1193
2019,5,2,SP,2178
2019,5,2,TO,393
2019,5,3,AC,1
2019,5,3,AL,30
2019,5,3,AM,19
2019,5,3,AP,2
2019,5,3,BA,115
2019,5,3,CE,59
2019,5,3,DF,37
2019,5,3,ES,11
2019,5,3,GO,32
2019,5,3,MA,24
2019,5,3,MG,91
2019,5,3,MS,6
2019,5,3,MT,8
2019,5,3,PA,58
2019,5,3,PB,31
2019,5,3,PE,55
2019,5,3,PI,47
2019,5,3,PR,27
2019,5,3,RJ,332
2019,5,3,RN,51
2019,5,3,RO,2
2019,5,3,RR,1
2019,5,3,RS,39
2019,5,3,SC,11
2019,5,3,SE,27
2019,5,3,SP,171
2019,5,3,TO,2
2019,6,1,AC,2543
2019,6,1,AL,5664
2019,6,1,AM,6978
2019,6,1,AP,2541
2019,6,1,BA,24148
2019,6,1,CE,12214
2019,6,1,DF,5602
2019,6,1,ES,5716
2019,6,1,GO,8058
2019,6,1,MA,13067
2019,6,1,MG,30102
2019,6,1,MS,3355
2019,6,1,MT,4154
2019,6,1,PA,16305
2019,6,1,PB,8453
2019,6,1,PE,14640
2019,6,1,PI,7339
2019,6,1,PR,9559
2019,6,1,RJ,18299
2019,6,1,RN,7505
2019,6,1,RO,3172
2019,6,1,RR,752
2019,6,1,RS,12554
2019,6,1,SC,4448
2019,6,1,SE,4658
2019,6,1,SP,36401
2019,6,1,TO,2662
2019,6,2,AC,112
2019,6,2,AL,380
2019,6,2,AM,580
2019,6,2,AP,178
2019,6,2,BA,2185
2019,6,2,CE,2682
2019,6,2,DF,287
2019,6,2,ES,393
2019,6,2,GO,374
2019,6,2,MA,813
2019,6,2,MG,1107
2019,6,2,MS,253
2019,6,2,MT,248
2019,6,2,PA,1772
2019,6,2,PB,800
2019,6,2,PE,773
2019,6,2,PI,684
2019,6,2,PR,513
2019,6,2,RJ,1553
2019,6,2,RN,678
2019,6,2,RO,289
2019,6,2,RR,22
2019,6,2,RS,721
2019,6,2,SC,171
2019,6,2,SE,532
2019,6,2,SP,919
2019,6,2,TO,156
2019,6,3,AL,3
2019,6,3,AM,6
2019,6,3,BA,26
2019,6,3,CE,12
2019,6,3,DF,3
2019,6,3,ES,3
2019,6,3,GO,4
2019,6,3,MA,8
2019,6,3,MG,15
2019,6,3,MS,2
2019,6,3,MT,4
2019,6,3,PA,12
2019,6,3,PB,6
2019,6,3,PE,17
2019,6,3,PI,8
2019,6,3,PR,7
2019,6,3,RJ,44
2019,6,3,RN,9
2019,6,3,RO,1
2019,6,3,RS,12
2019,6,3,SC,2
2019,6,3,SE,10
2019,6,3,SP,26
2019,6,3,TO,3
2019,6,1,AC,2228
2019,6,1,AL,4602
2019,6,1,AM,5787
2019,6,1,AP,2127
2019,6,1,BA,20128
2019,6,1,CE,9899
2019,6,1,DF,4332
2019,6,1,ES,4585
2019,6,1,GO,6343
2019,6,1,MA,10674
2019,6,1,MG,24475
2019,6,1,MS,2869
2019,6,1,MT,3513
2019,6,1,PA,13847
2019,6,1,PB,7300
2019,6,1,PE,11874
2019,6,1,PI,5789
2019,6,1,PR,8054
2019,6,1,RJ,15271
2019,6,1,RN,6294
2019,6,1,RO,2753
2019,6,1,RR,652
2019,6,1,RS,10173
2019,6,1,SC,3511
2019,6,1,SE,3963
2019,6,1,SP,28883
2019,6,1,TO,2144
2019,6,2,AC,72
2019,6,2,AL,235
2019,6,2,AM,350
2019,6,2,AP,111
2019,6,2,BA,1065
2019,6,2,CE,1615
2019,6,2,DF,137
2019,6,2,ES,201
2019,6,2,GO,251
2019,6,2,MA,436
2019,6,2,MG,697
2019,6,2,MS,143
2019,6,2,MT,144
2019,6,2,PA,980
2019,6,2,PB,423
2019,6,2,PE,397
2019,6,2,PI,305
2019,6,2,PR,309
2019,6,2,RJ,890
2019,6,2,RN,347
2019,6,2,RO,190
2019,6,2,RR,15
2019,6,2,RS,390
2019,6,2,SC,137
2019,6,2,SE,253
2019,6,2,SP,682
2019,6,2,TO,84
2019,6,3,AL,3
2019,6,3,AM,3
2019,6,3,BA,10
2019,6,3,CE,4
2019,6,3,DF,3
2019,6,3,GO,3
2019,6,3,MA,2
2019,6,3,MG,4
2019,6,3,MT,2
2019,6,3,PA,14
2019,6,3,PB,2
2019,6,3,PE,2
2019,6,3,PI,3
2019,6,3,PR,4
2019,6,3,RJ,12
2019,6,3,RN,6
2019,6,3,RO,2
2019,6,3,RS,10
2019,6,3,SC,1
2019,6,3,SE,3
2019,6,3,SP,12
2019,6,1,AC,1815
2019,6,1,AL,3825
2019,6,1,AM,5023
2019,6,1,AP,1928
2019,6,1,BA,16137
2019,6,1,CE,8000
2019,6,1,DF,3445
2019,6,1,ES,3578
2019,6,1,GO,5205
2019,6,1,MA,8811
2019,6,1,MG,19304
2019,6,1,MS,2372
2019,6,1,MT,2945
2019,6,1,PA,11998
2019,6,1,PB,5932
2019,6,1,PE,9599
2019,6,1,PI,4681
2019,6,1,PR,6413
2019,6,1,RJ,11969
2019,6,1,RN,5198
2019,6,1,RO,2422
2019,6,1,RR,496
2019,6,1,RS,8341
2019,6,1,SC,2878
2019,6,1,SE,3138
2019,6,1,SP,23041
2019,6,1,TO,1741
2019,6,2,AC,47
2019,6,2,AL,129
2019,6,2,AM,244
2019,6,2,AP,77
2019,6,2,BA,621
2019,6,2,CE,1094
2019,6,2,DF,113
2019,6,2,ES,125
2019,6,2,GO,177
2019,6,2,MA,248
2019,6,2,MG,541
2019,6,2,MS,113
2019,6,2,MT,146
2019,6,2,PA,647
2019,6,2,PB,279
2019,6,2,PE,275
2019,6,2,PI,228
2019,6,2,PR,282
2019,6,2,RJ,524
2019,6,2,RN,203
2019,6,2,RO,161
2019,6,2,RR,15
2019,6,2,RS,267
2019,6,2,SC,88
2019,6,2,SE,158
2019,6,2,SP,541
2019,6,2,TO,49
2019,6,3,AC,1
2019,6,3,AM,4
2019,6,3,BA,4
2019,6,3,CE,5
2019,6,3,DF,1
2019,6,3,GO,3
2019,6,3,MA,1
2019,6,3,MG,3
2019,6,3,PA,8
2019,6,3,PB,2
2019,6,3,PI,4
2019,6,3,RJ,6
2019,6,3,RO,1
2019,6,3,RS,2
2019,6,3,SE,2
2019,6,3,SP,4
2019,6,3,TO,1
2019,6,1,AC,1604
2019,6,1,AL,3331
2019,6,1,AM,4213
2019,6,1,AP,1589
2019,6,1,BA,13427
2019,6,1,CE,6543
2019,6,1,DF,3017
2019,6,1,ES,3100
2019,6,1,GO,4453
2019,6,1,MA,7155
2019,6,1,MG,15928
2019,6,1,MS,2080
2019,6,1,MT,2538
2019,6,1,PA,9862
2019,6,1,PB,5233
2019,6,1,PE,8106
2019,6,1,PI,3771
2019,6,1,PR,5480
2019,6,1,RJ,9735
2019,6,1,RN,4708
2019,6,1,RO,2039
2019,6,1,RR,444
2019,6,1,RS,6912
2019,6,1,SC,2629
2019,6,1,SE,2679
2019,6,1,SP,18426
2019,6,1,TO,1420
2019,6,2,AC,38
2019,6,2,AL,86
2019,6,2,AM,191
2019,6,2,AP,56
2019,6,2,BA,422
2019,6,2,CE,840
2019,6,2,DF,88
2019,6,2,ES,112
2019,6,2,GO,175
2019,6,2,MA,188
2019,6,2,MG,439
2019,6,2,MS,103
2019,6,2,MT,99
2019,6,2,PA,502
2019,6,2,PB,214
2019,6,2,PE,231
2019,6,2,PI,172
2019,6,2,PR,218
2019,6,2,RJ,405
2019,6,2,RN,184
2019,6,2,RO,118
2019,6,2,RR,8
2019,6,2,RS,201
2019,6,2,SC,78
2019,6,2,SE,114
2019,6,2,SP,467
2019,6,2,TO,43
2019,6,3,AM,1
2019,6,3,BA,4
2019,6,3,CE,5
2019,6,3,MA,1
2019,6,3,MG,1
2019,6,3,MS,2
2019,6,3,MT,3
2019,6,3,PA,4
2019,6,3,PB,1
2019,6,3,PE,1
2019,6,3,PI,1
2019,6,3,PR,1
2019,6,3,RJ,8
2019,6,3,RN,2
2019,6,3,RS,2
2019,6,3,SC,1
2019,6,3,SE,3
2019,6,3,SP,4
2019,6,1,AC,1352
2019,6,1,AL,2706
2019,6,1,AM,3655
2019,6,1,AP,1451
2019,6,1,BA,11015
2019,6,1,CE,5235
2019,6,1,DF,2470
2019,6,1,ES,2511
2019,6,1,GO,3580
2019,6,1,MA,5653
2019,6,1,MG,12929
2019,6,1,MS,1819
2019,6,1,MT,2126
2019,6,1,PA,8690
2019,6,1,PB,4193
2019,6,1,PE,6415
2019,6,1,PI,2935
2019,6,1,PR,4549
2019,6,1,RJ,7977
2019,6,1,RN,3853
2019,6,1,RO,1888
2019,6,1,RR,365
2019,6,1,RS,5919
2019,6,1,SC,2071
2019,6,1,SE,2307
2019,6,1,SP,14753
2019,6,1,TO,1186
2019,6,2,AC,29
2019,6,2,AL,83
2019,6,2,AM,141
2019,6,2,AP,40
2019,6,2,BA,312
2019,6,2,CE,652
2019,6,2,DF,77
2019,6,2,ES,92
2019,6,2,GO,143
2019,6,2,MA,143
2019,6,2,MG,360
2019,6,2,MS,62
2019,6,2,MT,79
2019,6,2,PA,345
2019,6,2,PB,148
2019,6,2,PE,158
2019,6,2,PI,134
2019,6,2,PR,152
2019,6,2,RJ,293
2019,6,2,RN,115
2019,6,2,RO,120
2019,6,2,RR,10
2019,6,2,RS,172
2019,6,2,SC,47
2019,6,2,SE,78
2019,6,2,SP,393
2019,6,2,TO,33
2019,6,3,AM,3
2019,6,3,CE,2
2019,6,3,ES,1
2019,6,3,GO,1
2019,6,3,MA,1
2019,6,3,MG,3
2019,6,3,MT,1
2019,6,3,PA,3
2019,6,3,PB,3
2019,6,3,RS,3
2019,6,3,SC,1
2019,6,3,SP,2
2019,6,1,AC,4548
2019,6,1,AL,8310
2019,6,1,AM,12098
2019,6,1,AP,4861
2019,6,1,BA,33373
2019,6,1,CE,16788
2019,6,1,DF,8061
2019,6,1,ES,8280
2019,6,1,GO,11099
2019,6,1,MA,17709
2019,6,1,MG,40348
2019,6,1,MS,6300
2019,6,1,MT,7199
2019,6,1,PA,28089
2019,6,1,PB,14297
2019,6,1,PE,20558
2019,6,1,PI,9520
2019,6,1,PR,14211
2019,6,1,RJ,24609
2019,6,1,RN,12409
2019,6,1,RO,6283
2019,6,1,RR,1120
2019,6,1,RS,17605
2019,6,1,SC,6455
2019,6,1,SE,7027
2019,6,1,SP,45261
2019,6,1,TO,3319
2019,6,2,AC,92
2019,6,2,AL,274
2019,6,2,AM,476
2019,6,2,AP,160
2019,6,2,BA,820
2019,6,2,CE,2172
2019,6,2,DF,190
2019,6,2,ES,265
2019,6,2,GO,451
2019,6,2,MA,497
2019,6,2,MG,1095
2019,6,2,MS,199
2019,6,2,MT,189
2019,6,2,PA,1217
2019,6,2,PB,465
2019,6,2,PE,623
2019,6,2,PI,416
2019,6,2,PR,538
2019,6,2,RJ,865
2019,6,2,RN,323
2019,6,2,RO,364
2019,6,2,RR,23
2019,6,2,RS,520
2019,6,2,SC,190
2019,6,2,SE,192
2019,6,2,SP,1260
2019,6,2,TO,86
2019,6,3,AC,1
2019,6,3,AM,6
2019,6,3,BA,2
2019,6,3,CE,3
2019,6,3,DF,1
2019,6,3,ES,1
2019,6,3,GO,3
2019,6,3,MA,1
2019,6,3,MG,5
2019,6,3,MS,4
2019,6,3,MT,1
2019,6,3,PA,5
2019,6,3,PB,2
2019,6,3,PE,1
2019,6,3,PI,3
2019,6,3,PR,6
2019,6,3,RJ,8
2019,6,3,RN,4
2019,6,3,RO,3
2019,6,3,RS,6
2019,6,3,SE,2
2019,6,3,SP,9
2019,6,1,AC,2793
2019,6,1,AL,4790
2019,6,1,AM,7533
2019,6,1,AP,3112
2019,6,1,BA,20610
2019,6,1,CE,9872
2019,6,1,DF,4830
2019,6,1,ES,4755
2019,6,1,GO,6249
2019,6,1,MA,10613
2019,6,1,MG,21780
2019,6,1,MS,3901
2019,6,1,MT,4354
2019,6,1,PA,17442
2019,6,1,PB,8420
2019,6,1,PE,11667
2019,6,1,PI,5719
2019,6,1,PR,7352
2019,6,1,RJ,13795
2019,6,1,RN,7459
2019,6,1,RO,3899
2019,6,1,RR,660
2019,6,1,RS,10141
2019,6,1,SC,3446
2019,6,1,SE,4090
2019,6,1,SP,25526
2019,6,1,TO,1680
2019,6,2,AC,36
2019,6,2,AL,147
2019,6,2,AM,271
2019,6,2,AP,93
2019,6,2,BA,503
2019,6,2,CE,1430
2019,6,2,DF,123
2019,6,2,ES,180
2019,6,2,GO,285
2019,6,2,MA,315
2019,6,2,MG,627
2019,6,2,MS,145
2019,6,2,MT,133
2019,6,2,PA,641
2019,6,2,PB,273
2019,6,2,PE,472
2019,6,2,PI,301
2019,6,2,PR,267
2019,6,2,RJ,496
2019,6,2,RN,204
2019,6,2,RO,220
2019,6,2,RR,10
2019,6,2,RS,265
2019,6,2,SC,104
2019,6,2,SE,89
2019,6,2,SP,822
2019,6,2,TO,50
2019,6,3,AL,2
2019,6,3,AM,4
2019,6,3,BA,3
2019,6,3,CE,1
2019,6,3,DF,1
2019,6,3,ES,1
2019,6,3,GO,2
2019,6,3,MA,4
2019,6,3,MS,2
2019,6,3,MT,3
2019,6,3,PA,4
2019,6,3,PB,1
2019,6,3,PE,3
2019,6,3,PR,3
2019,6,3,RJ,4
2019,6,3,RS,9
2019,6,3,SC,2
2019,6,3,SP,5
2019,6,1,AC,1782
2019,6,1,AL,2955
2019,6,1,AM,5434
2019,6,1,AP,2320
2019,6,1,BA,14110
2019,6,1,CE,6036
2019,6,1,DF,3603
2019,6,1,ES,3252
2019,6,1,GO,4096
2019,6,1,MA,6487
2019,6,1,MG,15057
2019,6,1,MS,2742
2019,6,1,MT,3092
2019,6,1,PA,12286
2019,6,1,PB,5356
2019,6,1,PE,7769
2019,6,1,PI,3409
2019,6,1,PR,4797
2019,6,1,RJ,10116
2019,6,1,RN,4665
2019,6,1,RO,2699
2019,6,1,RR,445
2019,6,1,RS,6973
2019,6,1,SC,2210
2019,6,1,SE,2416
2019,6,1,SP,17575
2019,6,1,TO,1113
2019,6,2,AC,22
2019,6,2,AL,108
2019,6,2,AM,164
2019,6,2,AP,42
2019,6,2,BA,306
2019,6,2,CE,931
2019,6,2,DF,113
2019,6,2,ES,150
2019,6,2,GO,201
2019,6,2,MA,178
2019,6,2,MG,568
2019,6,2,MS,106
2019,6,2,MT,106
2019,6,2,PA,402
2019,6,2,PB,187
2019,6,2,PE,341
2019,6,2,PI,213
2019,6,2,PR,203
2019,6,2,RJ,397
2019,6,2,RN,114
2019,6,2,RO,125
2019,6,2,RR,4
2019,6,2,RS,213
2019,6,2,SC,74
2019,6,2,SE,47
2019,6,2,SP,757
2019,6,2,TO,40
2019,6,3,AM,4
2019,6,3,CE,1
2019,6,3,DF,1
2019,6,3,ES,1
2019,6,3,GO,1
2019,6,3,MG,4
2019,6,3,MS,3
2019,6,3,PA,3
2019,6,3,PB,1
2019,6,3,PE,1
2019,6,3,PR,1
2019,6,3,RJ,4
2019,6,3,RR,2
2019,6,3,RS,7
2019,6,3,SC,2
2019,6,3,SP,1
2019,6,1,AC,893
2019,6,1,AL,1651
2019,6,1,AM,3037
2019,6,1,AP,1295
2019,6,1,BA,7870
2019,6,1,CE,3317
2019,6,1,DF,2367
2019,6,1,ES,2015
2019,6,1,GO,2462
2019,6,1,MA,3453
2019,6,1,MG,8855
2019,6,1,MS,1510
2019,6,1,MT,1847
2019,6,1,PA,7340
2019,6,1,PB,2777
2019,6,1,PE,4736
2019,6,1,PI,1956
2019,6,1,PR,2834
2019,6,1,RJ,6738
2019,6,1,RN,2626
2019,6,1,RO,1479
2019,6,1,RR,246
2019,6,1,RS,4048
2019,6,1,SC,1158
2019,6,1,SE,1384
2019,6,1,SP,10843
2019,6,1,TO,572
2019,6,2,AC,12
2019,6,2,AL,59
2019,6,2,AM,74
2019,6,2,AP,24
2019,6,2,BA,192
2019,6,2,CE,580
2019,6,2,DF,77
2019,6,2,ES,115
2019,6,2,GO,127
2019,6,2,MA,92
2019,6,2,MG,448
2019,6,2,MS,61
2019,6,2,MT,63
2019,6,2,PA,251
2019,6,2,PB,124
2019,6,2,PE,187
2019,6,2,PI,134
2019,6,2,PR,134
2019,6,2,RJ,292
2019,6,2,RN,69
2019,6,2,RO,52
2019,6,2,RR,3
2019,6,2,RS,158
2019,6,2,SC,50
2019,6,2,SE,25
2019,6,2,SP,564
2019,6,2,TO,19
