NU_ANO,TP_LOCALIZACAO_ESC,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2023,1.0,6,GO,32
2023,1.0,6,MA,4
2023,1.0,6,MG,45
2023,1.0,6,MS,5
2023,1.0,6,MT,4
2023,1.0,6,PA,21
2023,1.0,6,PB,23
2023,1.0,6,PE,21
2023,1.0,6,PI,19
2023,1.0,6,PR,17
2023,1.0,6,RJ,50
2023,1.0,6,RN,10
2023,1.0,6,RO,2
2023,1.0,6,RS,14
2023,1.0,6,SC,3
2023,1.0,6,SE,3
2023,1.0,6,SP,64
2023,1.0,6,TO,3
2023,1.0,6,AC,1
2023,1.0,6,AL,25
2023,1.0,6,AM,1
2023,1.0,6,BA,3
2023,1.0,6,CE,32
2023,1.0,6,DF,5
2023,1.0,6,ES,4
2023,1.0,6,GO,11
2023,1.0,6,MA,3
2023,1.0,6,MG,18
2023,1.0,6,MT,2
2023,1.0,6,PA,6
2023,1.0,6,PB,10
2023,1.0,6,PE,7
2023,1.0,6,PI,1
2023,1.0,6,PR,8
2023,1.0,6,RJ,23
2023,1.0,6,RN,2
2023,1.0,6,RO,3
2023,1.0,6,RS,5
2023,1.0,6,SC,1
2023,1.0,6,SE,3
2023,1.0,6,SP,22
2023,1.0,6,TO,1
2023,1.0,6,AL,5
2023,1.0,6,AM,2
2023,1.0,6,AP,1
2023,1.0,6,BA,2
2023,1.0,6,CE,12
2023,1.0,6,ES,1
2023,1.0,6,GO,5
2023,1.0,6,MA,2
2023,1.0,6,MG,12
2023,1.0,6,MS,1
2023,1.0,6,MT,1
2023,1.0,6,PA,1
2023,1.0,6,PB,1
2023,1.0,6,PE,3
2023,1.0,6,PI,1
2023,1.0,6,PR,5
2023,1.0,6,RJ,11
2023,1.0,6,RN,2
2023,1.0,6,RO,2
2023,1.0,6,SC,1
2023,1.0,6,SP,8
2023,1.0,6,AL,2
2023,1.0,6,BA,1
2023,1.0,6,CE,8
2023,1.0,6,DF,1
2023,1.0,6,ES,1
2023,1.0,6,GO,4
2023,1.0,6,MG,7
2023,1.0,6,MT,1
2023,1.0,6,PA,2
2023,1.0,6,PI,3
2023,1.0,6,PR,1
2023,1.0,6,RJ,6
2023,1.0,6,SP,5
2023,2.0,1,AC,3
2023,2.0,1,AL,1
2023,2.0,1,AM,20
2023,2.0,1,AP,3
2023,2.0,1,BA,28
2023,2.0,1,CE,6
2023,2.0,1,DF,5
2023,2.0,1,ES,1
2023,2.0,1,GO,4
2023,2.0,1,MA,34
2023,2.0,1,MG,3
2023,2.0,1,MS,2
2023,2.0,1,MT,6
2023,2.0,1,PA,16
2023,2.0,1,PB,10
2023,2.0,1,PE,11
2023,2.0,1,PI,19
2023,2.0,1,PR,5
2023,2.0,1,RJ,2
2023,2.0,1,RN,5
2023,2.0,1,RO,4
2023,2.0,1,RR,1
2023,2.0,1,RS,2
2023,2.0,1,SC,1
2023,2.0,1,SE,2
2023,2.0,1,SP,14
2023,2.0,1,TO,4
2023,2.0,2,AC,113
2023,2.0,2,AL,216
2023,2.0,2,AM,295
2023,2.0,2,AP,53
2023,2.0,2,BA,571
2023,2.0,2,CE,1817
2023,2.0,2,DF,110
2023,2.0,2,ES,170
2023,2.0,2,GO,317
2023,2.0,2,MA,1013
2023,2.0,2,MG,564
2023,2.0,2,MS,251
2023,2.0,2,MT,338
2023,2.0,2,PA,458
2023,2.0,2,PB,257
2023,2.0,2,PE,655
2023,2.0,2,PI,200
2023,2.0,2,PR,1040
2023,2.0,2,RJ,405
2023,2.0,2,RN,104
2023,2.0,2,RO,105
2023,2.0,2,RR,66
2023,2.0,2,RS,288
2023,2.0,2,SC,217
2023,2.0,2,SE,134
2023,2.0,2,SP,1003
2023,2.0,2,TO,189
2023,2.0,3,AC,244
2023,2.0,3,AL,484
2023,2.0,3,AM,700
2023,2.0,3,AP,114
2023,2.0,3,BA,1114
2023,2.0,3,CE,3000
2023,2.0,3,DF,185
2023,2.0,3,ES,478
2023,2.0,3,GO,389
2023,2.0,3,MA,1560
2023,2.0,3,MG,1230
2023,2.0,3,MS,251
2023,2.0,3,MT,627
2023,2.0,3,PA,898
2023,2.0,3,PB,306
2023,2.0,3,PE,977
2023,2.0,3,PI,336
2023,2.0,3,PR,487
2023,2.0,3,RJ,704
2023,2.0,3,RN,216
2023,2.0,3,RO,233
2023,2.0,3,RR,113
2023,2.0,3,RS,679
2023,2.0,3,SC,496
2023,2.0,3,SE,238
2023,2.0,3,SP,1305
2023,2.0,3,TO,231
2023,2.0,4,AC,51
2023,2.0,4,AL,124
2023,2.0,4,AM,211
2023,2.0,4,AP,28
2023,2.0,4,BA,360
2023,2.0,4,CE,367
2023,2.0,4,DF,60
2023,2.0,4,ES,177
2023,2.0,4,GO,95
2023,2.0,4,MA,400
2023,2.0,4,MG,207
2023,2.0,4,MS,69
2023,2.0,4,MT,98
2023,2.0,4,PA,269
2023,2.0,4,PB,107
2023,2.0,4,PE,219
2023,2.0,4,PI,103
2023,2.0,4,PR,63
2023,2.0,4,RJ,178
2023,2.0,4,RN,135
2023,2.0,4,RO,63
2023,2.0,4,RR,31
2023,2.0,4,RS,162
2023,2.0,4,SC,38
2023,2.0,4,SE,63
2023,2.0,4,SP,93
2023,2.0,4,TO,53
2023,2.0,5,AC,21
2023,2.0,5,AL,47
2023,2.0,5,AM,104
2023,2.0,5,AP,20
2023,2.0,5,BA,92
2023,2.0,5,CE,139
2023,2.0,5,DF,17
2023,2.0,5,ES,24
2023,2.0,5,GO,41
2023,2.0,5,MA,108
2023,2.0,5,MG,27
2023,2.0,5,MS,28
2023,2.0,5,MT,14
2023,2.0,5,PA,91
2023,2.0,5,PB,48
2023,2.0,5,PE,70
2023,2.0,5,PI,56
2023,2.0,5,PR,14
2023,2.0,5,RJ,55
2023,2.0,5,RN,35
2023,2.0,5,RO,9
2023,2.0,5,RR,2
2023,2.0,5,RS,34
2023,2.0,5,SC,8
2023,2.0,5,SE,18
2023,2.0,5,SP,3
2023,2.0,5,TO,19
2023,2.0,6,AC,12
2023,2.0,6,AL,27
2023,2.0,6,AM,60
2023,2.0,6,AP,7
2023,2.0,6,BA,53
2023,2.0,6,CE,61
2023,2.0,6,DF,8
2023,2.0,6,ES,4
2023,2.0,6,GO,13
2023,2.0,6,MA,36
2023,2.0,6,MG,3
2023,2.0,6,MS,10
2023,2.0,6,MT,1
2023,2.0,6,PA,35
2023,2.0,6,PB,21
2023,2.0,6,PE,24
2023,2.0,6,PI,30
2023,2.0,6,PR,6
2023,2.0,6,RJ,16
2023,2.0,6,RN,12
2023,2.0,6,RO,2
2023,2.0,6,RR,2
2023,2.0,6,RS,10
2023,2.0,6,SC,2
2023,2.0,6,SE,4
2023,2.0,6,SP,4
2023,2.0,6,TO,6
2023,2.0,6,AC,6
2023,2.0,6,AL,13
2023,2.0,6,AM,29
2023,2.0,6,AP,3
2023,2.0,6,BA,26
2023,2.0,6,CE,27
2023,2.0,6,GO,6
2023,2.0,6,MA,20
2023,2.0,6,MG,3
2023,2.0,6,MS,4
2023,2.0,6,MT,4
2023,2.0,6,PA,23
2023,2.0,6,PB,7
2023,2.0,6,PE,11
2023,2.0,6,PI,8
2023,2.0,6,PR,2
2023,2.0,6,RJ,9
2023,2.0,6,RN,5
2023,2.0,6,RO,2
2023,2.0,6,RS,4
2023,2.0,6,SC,1
2023,2.0,6,SE,1
2023,2.0,6,SP,1
2023,2.0,6,TO,8
2023,2.0,6,AC,3
2023,2.0,6,AL,9
2023,2.0,6,AM,26
2023,2.0,6,AP,6
2023,2.0,6,BA,12
2023,2.0,6,CE,26
2023,2.0,6,DF,2
2023,2.0,6,GO,4
2023,2.0,6,MA,15
2023,2.0,6,MS,1
2023,2.0,6,MT,1
2023,2.0,6,PA,15
2023,2.0,6,PB,5
2023,2.0,6,PE,9
2023,2.0,6,PI,9
2023,2.0,6,PR,4
2023,2.0,6,RJ,8
2023,2.0,6,RN,2
2023,2.0,6,RO,1
2023,2.0,6,RS,5
2023,2.0,6,SE,4
2023,2.0,6,AC,2
2023,2.0,6,AL,7
2023,2.0,6,AM,16
2023,2.0,6,AP,3
2023,2.0,6,BA,8
2023,2.0,6,CE,17
2023,2.0,6,GO,1
2023,2.0,6,MA,4
2023,2.0,6,MT,1
2023,2.0,6,PA,9
2023,2.0,6,PB,6
2023,2.0,6,PE,4
2023,2.0,6,PI,3
2023,2.0,6,PR,3
2023,2.0,6,RJ,3
2023,2.0,6,RO,1
2023,2.0,6,RS,1
2023,2.0,6,SE,1
2023,2.0,6,SP,1
2023,2.0,6,TO,5
2023,2.0,6,AC,2
2023,2.0,6,AL,4
2023,2.0,6,AM,8
2023,2.0,6,AP,2
2023,2.0,6,BA,6
2023,2.0,6,CE,5
2023,2.0,6,GO,2
2023,2.0,6,MA,7
2023,2.0,6,MG,1
2023,2.0,6,MS,3
2023,2.0,6,MT,1
2023,2.0,6,PA,8
2023,2.0,6,PB,3
2023,2.0,6,PE,2
2023,2.0,6,PI,2
2023,2.0,6,PR,1
2023,2.0,6,RJ,4
2023,2.0,6,SE,2
2023,2.0,6,TO,1
2023,2.0,6,AC,6
2023,2.0,6,AL,34
2023,2.0,6,AM,45
2023,2.0,6,AP,10
2023,2.0,6,BA,26
2023,2.0,6,CE,58
2023,2.0,6,DF,1
2023,2.0,6,ES,3
2023,2.0,6,GO,6
2023,2.0,6,MA,20
2023,2.0,6,MG,1
2023,2.0,6,MS,6
2023,2.0,6,MT,9
2023,2.0,6,PA,25
2023,2.0,6,PB,22
2023,2.0,6,PE,12
2023,2.0,6,PI,10
2023,2.0,6,PR,2
2023,2.0,6,RJ,12
2023,2.0,6,RN,5
2023,2.0,6,RO,3
2023,2.0,6,RR,2
2023,2.0,6,RS,5
2023,2.0,6,SE,3
2023,2.0,6,SP,1
2023,2.0,6,TO,5
2023,2.0,6,AC,3
2023,2.0,6,AL,27
2023,2.0,6,AM,26
2023,2.0,6,AP,1
2023,2.0,6,BA,11
2023,2.0,6,CE,26
2023,2.0,6,DF,1
2023,2.0,6,ES,3
2023,2.0,6,GO,13
2023,2.0,6,MA,16
2023,2.0,6,MG,1
2023,2.0,6,MS,3
2023,2.0,6,MT,1
2023,2.0,6,PA,15
2023,2.0,6,PB,8
2023,2.0,6,PE,11
2023,2.0,6,PI,9
2023,2.0,6,RJ,10
2023,2.0,6,RN,1
2023,2.0,6,RO,3
2023,2.0,6,RR,2
2023,2.0,6,RS,1
2023,2.0,6,SE,2
2023,2.0,6,SP,2
2023,2.0,6,TO,1
2023,2.0,6,AC,1
2023,2.0,6,AL,19
2023,2.0,6,AM,12
2023,2.0,6,AP,1
2023,2.0,6,BA,9
2023,2.0,6,CE,34
2023,2.0,6,GO,5
2023,2.0,6,MA,11
2023,2.0,6,MG,1
2023,2.0,6,MS,2
2023,2.0,6,MT,3
2023,2.0,6,PA,18
2023,2.0,6,PB,9
2023,2.0,6,PE,6
2023,2.0,6,PI,10
2023,2.0,6,PR,2
2023,2.0,6,RJ,7
2023,2.0,6,RN,3
2023,2.0,6,RR,1
2023,2.0,6,SP,1
2023,2.0,6,TO,2
2023,2.0,6,AC,3
2023,2.0,6,AL,13
2023,2.0,6,AM,7
2023,2.0,6,AP,1
2023,2.0,6,BA,9
2023,2.0,6,CE,19
2023,2.0,6,GO,6
2023,2.0,6,MA,6
2023,2.0,6,MG,1
2023,2.0,6,MT,1
2023,2.0,6,PA,7
2023,2.0,6,PB,8
2023,2.0,6,PE,4
2023,2.0,6,PI,6
2023,2.0,6,PR,1
2023,2.0,6,RJ,3
2023,2.0,6,RN,1
2023,2.0,6,RO,1
2023,2.0,6,AL,11
2023,2.0,6,AM,6
2023,2.0,6,BA,3
2023,2.0,6,CE,10
2023,2.0,6,GO,3
2023,2.0,6,MA,1
2023,2.0,6,MS,1
2023,2.0,6,MT,1
2023,2.0,6,PA,5
2023,2.0,6,PB,3
2023,2.0,6,PE,4
2023,2.0,6,PI,3
2023,2.0,6,PR,1
2023,2.0,6,RJ,3
2023,2.0,6,RS,2
2023,2.0,6,AL,6
2023,2.0,6,AM,3
2023,2.0,6,BA,1
2023,2.0,6,CE,8
2023,2.0,6,GO,1
2023,2.0,6,MA,4
2023,2.0,6,MS,1
2023,2.0,6,MT,1
2023,2.0,6,PA,1
2023,2.0,6,PB,2
2023,2.0,6,PI,4
2023,2.0,6,RJ,3
2023,2.0,6,RN,1
2023,2.0,6,AL,3
2023,2.0,6,AM,1
2023,2.0,6,BA,1
2023,2.0,6,CE,6
2023,2.0,6,GO,1
2023,2.0,6,RJ,1
2023,2.0,6,AL,2
2023,2.0,6,BA,1
2023,2.0,6,CE,2
2023,2.0,6,GO,1
2023,2.0,6,MG,1
2023,2.0,6,PI,2
2023,2.0,6,RJ,1
2023,2.0,6,AL,1
2023,2.0,6,CE,3
2023,2.0,6,MA,1
2023,2.0,6,RJ,1
2023,2.0,6,CE,2
