NU_ANO,TP_COR_RACA,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2019,2,3,SC,957
2019,2,3,SE,1575
2019,2,3,SP,14136
2019,2,3,TO,1197
2019,2,4,AC,488
2019,2,4,AL,1289
2019,2,4,AM,672
2019,2,4,AP,599
2019,2,4,BA,13378
2019,2,4,CE,3240
2019,2,4,DF,1730
2019,2,4,ES,1986
2019,2,4,GO,2156
2019,2,4,MA,3795
2019,2,4,MG,9198
2019,2,4,MS,522
2019,2,4,MT,1250
2019,2,4,PA,3870
2019,2,4,PB,1545
2019,2,4,PE,3901
2019,2,4,PI,2296
2019,2,4,PR,1148
2019,2,4,RJ,8266
2019,2,4,RN,1437
2019,2,4,RO,653
2019,2,4,RR,94
2019,2,4,RS,1724
2019,2,4,SC,562
2019,2,4,SE,1511
2019,2,4,SP,8829
2019,2,4,TO,904
2019,2,5,AC,400
2019,2,5,AL,979
2019,2,5,AM,546
2019,2,5,AP,485
2019,2,5,BA,11251
2019,2,5,CE,2108
2019,2,5,DF,1327
2019,2,5,ES,1491
2019,2,5,GO,1576
2019,2,5,MA,2924
2019,2,5,MG,6933
2019,2,5,MS,385
2019,2,5,MT,860
2019,2,5,PA,3258
2019,2,5,PB,1361
2019,2,5,PE,2906
2019,2,5,PI,1753
2019,2,5,PR,821
2019,2,5,RJ,5928
2019,2,5,RN,1204
2019,2,5,RO,529
2019,2,5,RR,87
2019,2,5,RS,1411
2019,2,5,SC,395
2019,2,5,SE,1315
2019,2,5,SP,6416
2019,2,5,TO,693
2019,2,6,AC,304
2019,2,6,AL,759
2019,2,6,AM,392
2019,2,6,AP,436
2019,2,6,BA,8332
2019,2,6,CE,1420
2019,2,6,DF,973
2019,2,6,ES,1066
2019,2,6,GO,1090
2019,2,6,MA,2126
2019,2,6,MG,5064
2019,2,6,MS,338
2019,2,6,MT,710
2019,2,6,PA,2377
2019,2,6,PB,921
2019,2,6,PE,2031
2019,2,6,PI,1436
2019,2,6,PR,564
2019,2,6,RJ,4133
2019,2,6,RN,892
2019,2,6,RO,444
2019,2,6,RR,61
2019,2,6,RS,1135
2019,2,6,SC,292
2019,2,6,SE,946
2019,2,6,SP,4517
2019,2,6,TO,473
2019,2,6,AC,268
2019,2,6,AL,617
2019,2,6,AM,364
2019,2,6,AP,318
2019,2,6,BA,6849
2019,2,6,CE,1194
2019,2,6,DF,780
2019,2,6,ES,862
2019,2,6,GO,932
2019,2,6,MA,1742
2019,2,6,MG,4262
2019,2,6,MS,308
2019,2,6,MT,531
2019,2,6,PA,1988
2019,2,6,PB,843
2019,2,6,PE,1667
2019,2,6,PI,1049
2019,2,6,PR,554
2019,2,6,RJ,3392
2019,2,6,RN,694
2019,2,6,RO,347
2019,2,6,RR,39
2019,2,6,RS,917
2019,2,6,SC,234
2019,2,6,SE,742
2019,2,6,SP,3818
2019,2,6,TO,399
2019,2,6,AC,223
2019,2,6,AL,495
2019,2,6,AM,307
2019,2,6,AP,285
2019,2,6,BA,5574
2019,2,6,CE,840
2019,2,6,DF,626
2019,2,6,ES,669
2019,2,6,GO,768
2019,2,6,MA,1530
2019,2,6,MG,3463
2019,2,6,MS,226
2019,2,6,MT,479
2019,2,6,PA,1713
2019,2,6,PB,614
2019,2,6,PE,1418
2019,2,6,PI,872
2019,2,6,PR,435
2019,2,6,RJ,2645
2019,2,6,RN,582
2019,2,6,RO,320
2019,2,6,RR,40
2019,2,6,RS,776
2019,2,6,SC,197
2019,2,6,SE,623
2019,2,6,SP,3179
2019,2,6,TO,312
2019,2,6,AC,189
2019,2,6,AL,446
2019,2,6,AM,252
2019,2,6,AP,252
2019,2,6,BA,4682
2019,2,6,CE,723
2019,2,6,DF,555
2019,2,6,ES,619
2019,2,6,GO,622
2019,2,6,MA,1278
2019,2,6,MG,2904
2019,2,6,MS,216
2019,2,6,MT,426
2019,2,6,PA,1383
2019,2,6,PB,575
2019,2,6,PE,1197
2019,2,6,PI,692
2019,2,6,PR,401
2019,2,6,RJ,2213
2019,2,6,RN,564
2019,2,6,RO,276
2019,2,6,RR,52
2019,2,6,RS,730
2019,2,6,SC,234
2019,2,6,SE,519
2019,2,6,SP,2546
2019,2,6,TO,254
2019,2,6,AC,138
2019,2,6,AL,365
2019,2,6,AM,235
2019,2,6,AP,197
2019,2,6,BA,3864
2019,2,6,CE,570
2019,2,6,DF,420
2019,2,6,ES,474
2019,2,6,GO,502
2019,2,6,MA,1023
2019,2,6,MG,2458
2019,2,6,MS,185
2019,2,6,MT,347
2019,2,6,PA,1186
2019,2,6,PB,462
2019,2,6,PE,950
2019,2,6,PI,528
2019,2,6,PR,298
2019,2,6,RJ,1847
2019,2,6,RN,432
2019,2,6,RO,258
2019,2,6,RR,32
2019,2,6,RS,606
2019,2,6,SC,164
2019,2,6,SE,449
2019,2,6,SP,2085
2019,2,6,TO,209
2019,2,6,AC,454
2019,2,6,AL,1089
2019,2,6,AM,734
2019,2,6,AP,673
2019,2,6,BA,11621
2019,2,6,CE,1741
2019,2,6,DF,1396
2019,2,6,ES,1525
2019,2,6,GO,1675
2019,2,6,MA,3321
2019,2,6,MG,7532
2019,2,6,MS,647
2019,2,6,MT,1183
2019,2,6,PA,3742
2019,2,6,PB,1518
2019,2,6,PE,2916
2019,2,6,PI,1691
2019,2,6,PR,1086
2019,2,6,RJ,5735
2019,2,6,RN,1246
2019,2,6,RO,839
2019,2,6,RR,98
2019,2,6,RS,1839
2019,2,6,SC,596
2019,2,6,SE,1386
2019,2,6,SP,6432
2019,2,6,TO,626
2019,2,6,AC,294
2019,2,6,AL,591
2019,2,6,AM,441
2019,2,6,AP,428
2019,2,6,BA,7139
2019,2,6,CE,952
2019,2,6,DF,809
2019,2,6,ES,874
2019,2,6,GO,997
2019,2,6,MA,2044
2019,2,6,MG,4074
2019,2,6,MS,416
2019,2,6,MT,702
2019,2,6,PA,2297
2019,2,6,PB,929
2019,2,6,PE,1732
2019,2,6,PI,1051
2019,2,6,PR,560
2019,2,6,RJ,3061
2019,2,6,RN,793
2019,2,6,RO,529
2019,2,6,RR,64
2019,2,6,RS,1166
2019,2,6,SC,365
2019,2,6,SE,812
2019,2,6,SP,3871
2019,2,6,TO,290
2019,2,6,AC,183
2019,2,6,AL,336
2019,2,6,AM,339
2019,2,6,AP,339
2019,2,6,BA,4725
2019,2,6,CE,545
2019,2,6,DF,559
2019,2,6,ES,574
2019,2,6,GO,537
2019,2,6,MA,1245
2019,2,6,MG,2785
2019,2,6,MS,284
2019,2,6,MT,496
2019,2,6,PA,1550
2019,2,6,PB,544
2019,2,6,PE,1049
2019,2,6,PI,629
2019,2,6,PR,427
2019,2,6,RJ,2225
2019,2,6,RN,460
2019,2,6,RO,321
2019,2,6,RR,47
2019,2,6,RS,827
2019,2,6,SC,209
2019,2,6,SE,446
2019,2,6,SP,2563
2019,2,6,TO,217
2019,2,6,AC,109
2019,2,6,AL,189
2019,2,6,AM,178
2019,2,6,AP,176
2019,2,6,BA,2494
2019,2,6,CE,324
2019,2,6,DF,372
2019,2,6,ES,344
2019,2,6,GO,337
2019,2,6,MA,671
2019,2,6,MG,1608
2019,2,6,MS,143
2019,2,6,MT,319
2019,2,6,PA,947
2019,2,6,PB,312
2019,2,6,PE,667
2019,2,6,PI,369
2019,2,6,PR,217
2019,2,6,RJ,1382
2019,2,6,RN,298
2019,2,6,RO,198
2019,2,6,RR,21
2019,2,6,RS,490
2019,2,6,SC,97
2019,2,6,SE,263
2019,2,6,SP,1508
2019,2,6,TO,105
2019,2,6,AC,41
2019,2,6,AL,117
2019,2,6,AM,120
2019,2,6,AP,75
2019,2,6,BA,1419
2019,2,6,CE,193
2019,2,6,DF,223
2019,2,6,ES,194
2019,2,6,GO,183
2019,2,6,MA,397
2019,2,6,MG,996
2019,2,6,MS,99
2019,2,6,MT,180
2019,2,6,PA,510
2019,2,6,PB,165
2019,2,6,PE,422
2019,2,6,PI,221
2019,2,6,PR,111
2019,2,6,RJ,980
2019,2,6,RN,174
2019,2,6,RO,105
2019,2,6,RR,12
2019,2,6,RS,308
2019,2,6,SC,63
2019,2,6,SE,134
2019,2,6,SP,920
2019,2,6,TO,45
2019,2,6,AC,20
2019,2,6,AL,42
2019,2,6,AM,50
2019,2,6,AP,38
2019,2,6,BA,715
2019,2,6,CE,118
2019,2,6,DF,133
2019,2,6,ES,118
2019,2,6,GO,84
2019,2,6,MA,181
2019,2,6,MG,538
2019,2,6,MS,41
2019,2,6,MT,80
2019,2,6,PA,256
2019,2,6,PB,91
2019,2,6,PE,210
2019,2,6,PI,125
2019,2,6,PR,67
2019,2,6,RJ,700
2019,2,6,RN,78
2019,2,6,RO,41
2019,2,6,RR,6
2019,2,6,RS,206
2019,2,6,SC,32
2019,2,6,SE,72
2019,2,6,SP,525
2019,2,6,TO,16
2019,2,6,AC,5
2019,2,6,AL,28
2019,2,6,AM,27
2019,2,6,AP,15
2019,2,6,BA,357
2019,2,6,CE,61
2019,2,6,DF,45
2019,2,6,ES,48
2019,2,6,GO,37
2019,2,6,MA,77
2019,2,6,MG,311
2019,2,6,MS,12
2019,2,6,MT,36
2019,2,6,PA,122
2019,2,6,PB,29
2019,2,6,PE,96
2019,2,6,PI,50
2019,2,6,PR,20
2019,2,6,RJ,395
2019,2,6,RN,36
2019,2,6,RO,13
2019,2,6,RR,2
2019,2,6,RS,90
2019,2,6,SC,10
2019,2,6,SE,26
2019,2,6,SP,243
2019,2,6,TO,9
2019,2,6,AC,3
2019,2,6,AL,9
2019,2,6,AM,10
2019,2,6,AP,4
2019,2,6,BA,126
2019,2,6,CE,20
2019,2,6,DF,17
2019,2,6,ES,20
2019,2,6,GO,16
2019,2,6,MA,26
2019,2,6,MG,114
2019,2,6,MS,10
2019,2,6,MT,10
2019,2,6,PA,54
2019,2,6,PB,20
2019,2,6,PE,37
2019,2,6,PI,14
2019,2,6,PR,11
2019,2,6,RJ,186
2019,2,6,RN,8
2019,2,6,RR,1
2019,2,6,RS,45
2019,2,6,SC,5
2019,2,6,SE,8
2019,2,6,SP,121
2019,2,6,TO,1
2019,2,6,AC,3
2019,2,6,AL,1
2019,2,6,AM,3
2019,2,6,AP,2
2019,2,6,BA,37
2019,2,6,CE,5
2019,2,6,DF,6
2019,2,6,ES,4
2019,2,6,GO,7
2019,2,6,MA,9
2019,2,6,MG,29
2019,2,6,MS,3
2019,2,6,MT,4
2019,2,6,PA,20
2019,2,6,PB,10
2019,2,6,PE,16
2019,2,6,PI,5
2019,2,6,RJ,59
2019,2,6,RN,2
2019,2,6,RR,1
2019,2,6,RS,8
2019,2,6,SC,3
2019,2,6,SE,4
2019,2,6,SP,32
2019,2,6,TO,2
2019,2,6,AL,1
2019,2,6,AM,1
2019,2,6,BA,10
2019,2,6,CE,3
2019,2,6,DF,2
2019,2,6,ES,3
2019,2,6,GO,3
2019,2,6,MA,6
2019,2,6,MG,15
2019,2,6,MT,1
2019,2,6,PA,3
2019,2,6,PE,4
2019,2,6,PI,3
2019,2,6,PR,3
2019,2,6,RJ,21
2019,2,6,RO,1
2019,2,6,RS,9
2019,2,6,SE,3
2019,2,6,SP,11
2019,3,1,AC,1092
2019,3,1,AL,2879
2019,3,1,AM,3231
2019,3,1,AP,1447
2019,3,1,BA,14261
2019,3,1,CE,15341
2019,3,1,DF,1896
2019,3,1,ES,1996
2019,3,1,GO,8416
2019,3,1,MA,11266
2019,3,1,MG,15329
2019,3,1,MS,2006
2019,3,1,MT,3308
2019,3,1,PA,12006
2019,3,1,PB,6459
2019,3,1,PE,13123
2019,3,1,PI,6690
2019,3,1,PR,3397
2019,3,1,RJ,5190
2019,3,1,RN,2426
2019,3,1,RO,1600
2019,3,1,RR,579
2019,3,1,RS,907
2019,3,1,SC,856
2019,3,1,SE,4118
2019,3,1,SP,12305
2019,3,1,TO,2561
2019,3,2,AC,2425
2019,3,2,AL,6303
2019,3,2,AM,9445
2019,3,2,AP,2657
2019,3,2,BA,25061
2019,3,2,CE,34572
2019,3,2,DF,5807
2019,3,2,ES,6471
2019,3,2,GO,14793
2019,3,2,MA,18875
2019,3,2,MG,34492
2019,3,2,MS,4744
2019,3,2,MT,7397
2019,3,2,PA,19459
2019,3,2,PB,9808
2019,3,2,PE,22457
2019,3,2,PI,9922
2019,3,2,PR,11790
2019,3,2,RJ,14982
2019,3,2,RN,6035
2019,3,2,RO,3566
2019,3,2,RR,1138
2019,3,2,RS,3206
2019,3,2,SC,3339
2019,3,2,SE,5677
2019,3,2,SP,62515
2019,3,2,TO,4318
2019,3,3,AC,3203
2019,3,3,AL,8026
2019,3,3,AM,13240
2019,3,3,AP,3276
2019,3,3,BA,29016
2019,3,3,CE,41509
2019,3,3,DF,7517
2019,3,3,ES,8484
2019,3,3,GO,15966
2019,3,3,MA,22012
2019,3,3,MG,41139
2019,3,3,MS,4799
2019,3,3,MT,7999
2019,3,3,PA,23838
2019,3,3,PB,11364
2019,3,3,PE,25368
2019,3,3,PI,11562
2019,3,3,PR,9994
2019,3,3,RJ,21450
2019,3,3,RN,8174
2019,3,3,RO,5349
2019,3,3,RR,1546
2019,3,3,RS,5286
2019,3,3,SC,4531
2019,3,3,SE,6557
2019,3,3,SP,43424
2019,3,3,TO,4618
2019,3,4,AC,2653
2019,3,4,AL,6460
2019,3,4,AM,9612
2019,3,4,AP,2829
2019,3,4,BA,24600
2019,3,4,CE,24554
2019,3,4,DF,5317
2019,3,4,ES,6010
2019,3,4,GO,8821
2019,3,4,MA,17503
2019,3,4,MG,27833
2019,3,4,MS,3085
2019,3,4,MT,4731
2019,3,4,PA,20065
2019,3,4,PB,9307
2019,3,4,PE,17218
2019,3,4,PI,9425
2019,3,4,PR,5889
2019,3,4,RJ,15884
2019,3,4,RN,7352
2019,3,4,RO,3682
2019,3,4,RR,1098
2019,3,4,RS,3359
2019,3,4,SC,2198
2019,3,4,SE,5699
2019,3,4,SP,25326
2019,3,4,TO,3294
2019,3,5,AC,2325
2019,3,5,AL,4905
2019,3,5,AM,7170
2019,3,5,AP,2373
2019,3,5,BA,19340
2019,3,5,CE,15575
2019,3,5,DF,3933
2019,3,5,ES,4374
2019,3,5,GO,5939
2019,3,5,MA,13017
2019,3,5,MG,20207
2019,3,5,MS,2224
2019,3,5,MT,3299
2019,3,5,PA,16510
2019,3,5,PB,7145
2019,3,5,PE,12117
2019,3,5,PI,6852
2019,3,5,PR,4019
2019,3,5,RJ,11450
2019,3,5,RN,5693
2019,3,5,RO,2760
2019,3,5,RR,736
2019,3,5,RS,2704
2019,3,5,SC,1387
2019,3,5,SE,4495
2019,3,5,SP,17510
2019,3,5,TO,2500
2019,3,6,AC,1830
2019,3,6,AL,3704
2019,3,6,AM,5676
2019,3,6,AP,1800
2019,3,6,BA,13332
2019,3,6,CE,9938
2019,3,6,DF,3007
2019,3,6,ES,3017
2019,3,6,GO,4426
2019,3,6,MA,8979
2019,3,6,MG,14227
2019,3,6,MS,1660
2019,3,6,MT,2383
2019,3,6,PA,12637
2019,3,6,PB,5372
2019,3,6,PE,8414
2019,3,6,PI,5044
2019,3,6,PR,2849
2019,3,6,RJ,7579
2019,3,6,RN,4207
2019,3,6,RO,2104
2019,3,6,RR,557
2019,3,6,RS,1789
2019,3,6,SC,988
2019,3,6,SE,3286
2019,3,6,SP,12766
2019,3,6,TO,1768
2019,3,6,AC,1623
2019,3,6,AL,2993
2019,3,6,AM,4523
2019,3,6,AP,1521
2019,3,6,BA,10601
2019,3,6,CE,7563
2019,3,6,DF,2239
2019,3,6,ES,2331
2019,3,6,GO,3408
2019,3,6,MA,7060
2019,3,6,MG,11417
2019,3,6,MS,1378
2019,3,6,MT,2016
2019,3,6,PA,10367
2019,3,6,PB,4510
2019,3,6,PE,6624
2019,3,6,PI,3923
2019,3,6,PR,2411
2019,3,6,RJ,6273
2019,3,6,RN,3437
2019,3,6,RO,1836
2019,3,6,RR,474
2019,3,6,RS,1454
2019,3,6,SC,795
2019,3,6,SE,2755
2019,3,6,SP,10436
2019,3,6,TO,1401
2019,3,6,AC,1309
2019,3,6,AL,2404
2019,3,6,AM,3859
2019,3,6,AP,1363
2019,3,6,BA,8387
2019,3,6,CE,5982
2019,3,6,DF,1849
2019,3,6,ES,1832
2019,3,6,GO,2870
2019,3,6,MA,5734
2019,3,6,MG,9014
2019,3,6,MS,1168
2019,3,6,MT,1699
2019,3,6,PA,8890
2019,3,6,PB,3621
2019,3,6,PE,5270
2019,3,6,PI,3070
2019,3,6,PR,1964
2019,3,6,RJ,4883
2019,3,6,RN,2736
2019,3,6,RO,1610
2019,3,6,RR,348
2019,3,6,RS,1284
2019,3,6,SC,751
2019,3,6,SE,2101
2019,3,6,SP,8265
2019,3,6,TO,1115
2019,3,6,AC,1142
2019,3,6,AL,2078
2019,3,6,AM,3265
2019,3,6,AP,1118
2019,3,6,BA,6886
2019,3,6,CE,4843
2019,3,6,DF,1571
2019,3,6,ES,1614
2019,3,6,GO,2468
2019,3,6,MA,4591
2019,3,6,MG,7576
2019,3,6,MS,1034
2019,3,6,MT,1430
2019,3,6,PA,7269
2019,3,6,PB,3148
2019,3,6,PE,4409
2019,3,6,PI,2487
2019,3,6,PR,1717
2019,3,6,RJ,3956
2019,3,6,RN,2432
2019,3,6,RO,1334
2019,3,6,RR,302
2019,3,6,RS,1030
2019,3,6,SC,672
2019,3,6,SE,1786
2019,3,6,SP,6794
2019,3,6,TO,913
2019,3,6,AC,962
2019,3,6,AL,1667
2019,3,6,AM,2771
2019,3,6,AP,1016
2019,3,6,BA,5631
2019,3,6,CE,3875
2019,3,6,DF,1308
2019,3,6,ES,1323
2019,3,6,GO,1940
2019,3,6,MA,3596
2019,3,6,MG,6058
2019,3,6,MS,878
2019,3,6,MT,1202
2019,3,6,PA,6373
2019,3,6,PB,2439
2019,3,6,PE,3407
2019,3,6,PI,1923
2019,3,6,PR,1419
2019,3,6,RJ,3200
2019,3,6,RN,1994
2019,3,6,RO,1223
2019,3,6,RR,261
2019,3,6,RS,879
2019,3,6,SC,532
2019,3,6,SE,1502
2019,3,6,SP,5323
2019,3,6,TO,748
2019,3,6,AC,3300
2019,3,6,AL,5205
2019,3,6,AM,9278
2019,3,6,AP,3438
2019,3,6,BA,17267
2019,3,6,CE,12479
2019,3,6,DF,4186
2019,3,6,ES,4293
2019,3,6,GO,6023
2019,3,6,MA,11146
2019,3,6,MG,18445
2019,3,6,MS,3011
2019,3,6,MT,4005
2019,3,6,PA,21093
2019,3,6,PB,8292
2019,3,6,PE,11052
2019,3,6,PI,6268
2019,3,6,PR,4454
2019,3,6,RJ,9860
2019,3,6,RN,6324
2019,3,6,RO,3999
2019,3,6,RR,764
2019,3,6,RS,2603
2019,3,6,SC,1602
2019,3,6,SE,4598
2019,3,6,SP,16445
2019,3,6,TO,2014
2019,3,6,AC,2011
2019,3,6,AL,3074
2019,3,6,AM,5880
2019,3,6,AP,2244
2019,3,6,BA,10912
2019,3,6,CE,7477
2019,3,6,DF,2505
2019,3,6,ES,2502
2019,3,6,GO,3307
2019,3,6,MA,6716
2019,3,6,MG,10033
2019,3,6,MS,1922
2019,3,6,MT,2407
2019,3,6,PA,13147
2019,3,6,PB,4897
2019,3,6,PE,6387
2019,3,6,PI,3779
2019,3,6,PR,2325
2019,3,6,RJ,5876
2019,3,6,RN,3725
2019,3,6,RO,2596
2019,3,6,RR,469
2019,3,6,RS,1461
2019,3,6,SC,877
2019,3,6,SE,2596
2019,3,6,SP,9433
2019,3,6,TO,1076
2019,3,6,AC,1287
2019,3,6,AL,1884
2019,3,6,AM,4282
2019,3,6,AP,1650
2019,3,6,BA,7553
2019,3,6,CE,4679
2019,3,6,DF,1885
2019,3,6,ES,1806
2019,3,6,GO,2240
2019,3,6,MA,4055
2019,3,6,MG,7172
2019,3,6,MS,1374
2019,3,6,MT,1773
2019,3,6,PA,9217
2019,3,6,PB,3126
2019,3,6,PE,4325
2019,3,6,PI,2309
2019,3,6,PR,1415
2019,3,6,RJ,4429
2019,3,6,RN,2339
2019,3,6,RO,1791
2019,3,6,RR,313
2019,3,6,RS,1047
2019,3,6,SC,577
2019,3,6,SE,1527
2019,3,6,SP,6872
2019,3,6,TO,670
2019,3,6,AC,612
2019,3,6,AL,1008
2019,3,6,AM,2396
2019,3,6,AP,942
2019,3,6,BA,4368
2019,3,6,CE,2546
2019,3,6,DF,1238
2019,3,6,ES,1142
2019,3,6,GO,1324
2019,3,6,MA,2150
2019,3,6,MG,4313
2019,3,6,MS,770
2019,3,6,MT,1028
2019,3,6,PA,5470
2019,3,6,PB,1584
2019,3,6,PE,2661
2019,3,6,PI,1336
2019,3,6,PR,826
2019,3,6,RJ,2995
2019,3,6,RN,1332
2019,3,6,RO,990
2019,3,6,RR,178
2019,3,6,RS,580
2019,3,6,SC,306
2019,3,6,SE,888
2019,3,6,SP,4166
2019,3,6,TO,375
2019,3,6,AC,289
2019,3,6,AL,588
2019,3,6,AM,1370
2019,3,6,AP,446
2019,3,6,BA,2564
2019,3,6,CE,1439
2019,3,6,DF,807
2019,3,6,ES,634
2019,3,6,GO,710
2019,3,6,MA,1066
2019,3,6,MG,2614
2019,3,6,MS,423
2019,3,6,MT,575
2019,3,6,PA,2877
2019,3,6,PB,862
2019,3,6,PE,1645
2019,3,6,PI,777
2019,3,6,PR,412
2019,3,6,RJ,2050
2019,3,6,RN,746
2019,3,6,RO,436
2019,3,6,RR,99
2019,3,6,RS,332
2019,3,6,SC,141
2019,3,6,SE,542
2019,3,6,SP,2459
2019,3,6,TO,166
2019,3,6,AC,106
2019,3,6,AL,268
2019,3,6,AM,556
2019,3,6,AP,231
2019,3,6,BA,1377
2019,3,6,CE,890
2019,3,6,DF,410
2019,3,6,ES,335
2019,3,6,GO,352
2019,3,6,MA,542
2019,3,6,MG,1513
2019,3,6,MS,203
2019,3,6,MT,255
2019,3,6,PA,1415
2019,3,6,PB,477
2019,3,6,PE,853
2019,3,6,PI,437
2019,3,6,PR,207
2019,3,6,RJ,1372
2019,3,6,RN,401
2019,3,6,RO,194
2019,3,6,RR,29
2019,3,6,RS,203
2019,3,6,SC,65
2019,3,6,SE,270
2019,3,6,SP,1278
2019,3,6,TO,68
2019,3,6,AC,29
2019,3,6,AL,117
2019,3,6,AM,236
2019,3,6,AP,81
2019,3,6,BA,603
2019,3,6,CE,378
2019,3,6,DF,168
2019,3,6,ES,142
2019,3,6,GO,129
2019,3,6,MA,218
2019,3,6,MG,675
2019,3,6,MS,81
2019,3,6,MT,114
2019,3,6,PA,555
2019,3,6,PB,182
2019,3,6,PE,391
2019,3,6,PI,208
2019,3,6,PR,84
2019,3,6,RJ,746
2019,3,6,RN,160
2019,3,6,RO,80
2019,3,6,RR,18
2019,3,6,RS,109
2019,3,6,SC,39
2019,3,6,SE,98
2019,3,6,SP,531
2019,3,6,TO,36
2019,3,6,AC,10
2019,3,6,AL,20
2019,3,6,AM,69
2019,3,6,AP,31
2019,3,6,BA,252
2019,3,6,CE,121
2019,3,6,DF,58
2019,3,6,ES,53
2019,3,6,GO,45
2019,3,6,MA,68
2019,3,6,MG,280
2019,3,6,MS,32
2019,3,6,MT,45
2019,3,6,PA,176
2019,3,6,PB,60
2019,3,6,PE,137
2019,3,6,PI,76
2019,3,6,PR,26
2019,3,6,RJ,326
2019,3,6,RN,55
2019,3,6,RO,29
2019,3,6,RR,2
2019,3,6,RS,40
2019,3,6,SC,7
2019,3,6,SE,40
2019,3,6,SP,211
2019,3,6,TO,15
2019,3,6,AC,2
2019,3,6,AL,9
2019,3,6,AM,19
2019,3,6,AP,8
2019,3,6,BA,76
2019,3,6,CE,41
2019,3,6,DF,20
2019,3,6,ES,27
2019,3,6,GO,18
2019,3,6,MA,23
2019,3,6,MG,93
2019,3,6,MS,14
2019,3,6,MT,8
2019,3,6,PA,58
2019,3,6,PB,22
2019,3,6,PE,44
2019,3,6,PI,17
2019,3,6,PR,7
2019,3,6,RJ,99
2019,3,6,RN,14
2019,3,6,RO,6
2019,3,6,RR,4
2019,3,6,RS,18
2019,3,6,SC,6
2019,3,6,SE,19
2019,3,6,SP,64
2019,3,6,AC,1
2019,3,6,AL,4
2019,3,6,AM,4
2019,3,6,AP,3
2019,3,6,BA,39
2019,3,6,CE,19
2019,3,6,DF,10
2019,3,6,ES,3
2019,3,6,GO,5
2019,3,6,MA,3
2019,3,6,MG,30
2019,3,6,MS,4
2019,3,6,MT,5
2019,3,6,PA,18
2019,3,6,PB,4
2019,3,6,PE,11
2019,3,6,PI,3
2019,3,6,PR,4
2019,3,6,RJ,41
2019,3,6,RN,5
2019,3,6,RO,3
2019,3,6,RS,5
2019,3,6,SC,2
2019,3,6,SE,7
2019,3,6,SP,25
2019,4,1,AC,52
2019,4,1,AL,176
2019,4,1,AM,99
2019,4,1,AP,47
2019,4,1,BA,703
2019,4,1,CE,649
2019,4,1,DF,156
2019,4,1,ES,75
2019,4,1,GO,788
2019,4,1,MA,300
2019,4,1,MG,753
2019,4,1,MS,203
2019,4,1,MT,183
2019,4,1,PA,440
2019,4,1,PB,351
2019,4,1,PE,624
2019,4,1,PI,330
2019,4,1,PR,588
2019,4,1,RJ,251
2019,4,1,RN,134
2019,4,1,RO,88
2019,4,1,RR,7
2019,4,1,RS,56
2019,4,1,SC,64
2019,4,1,SE,238
2019,4,1,SP,2452
2019,4,1,TO,159
2019,4,2,AC,139
2019,4,2,AL,411
2019,4,2,AM,264
2019,4,2,AP,41
2019,4,2,BA,1422
2019,4,2,CE,1122
2019,4,2,DF,360
2019,4,2,ES,263
2019,4,2,GO,1244
2019,4,2,MA,520
2019,4,2,MG,1689
2019,4,2,MS,288
2019,4,2,MT,381
2019,4,2,PA,709
2019,4,2,PB,535
2019,4,2,PE,1249
2019,4,2,PI,575
2019,4,2,PR,1083
2019,4,2,RJ,633
2019,4,2,RN,299
2019,4,2,RO,155
2019,4,2,RR,27
2019,4,2,RS,118
2019,4,2,SC,207
2019,4,2,SE,326
2019,4,2,SP,5290
2019,4,2,TO,259
2019,4,3,AC,186
2019,4,3,AL,557
2019,4,3,AM,366
2019,4,3,AP,83
2019,4,3,BA,1663
2019,4,3,CE,1225
2019,4,3,DF,427
2019,4,3,ES,313
2019,4,3,GO,1433
2019,4,3,MA,550
2019,4,3,MG,2107
2019,4,3,MS,253
2019,4,3,MT,365
2019,4,3,PA,828
2019,4,3,PB,673
2019,4,3,PE,1442
2019,4,3,PI,644
2019,4,3,PR,807
2019,4,3,RJ,1007
2019,4,3,RN,418
2019,4,3,RO,237
2019,4,3,RR,31
2019,4,3,RS,192
2019,4,3,SC,255
2019,4,3,SE,341
2019,4,3,SP,3527
2019,4,3,TO,294
2019,4,4,AC,183
2019,4,4,AL,429
2019,4,4,AM,269
2019,4,4,AP,85
2019,4,4,BA,1392
2019,4,4,CE,825
2019,4,4,DF,313
2019,4,4,ES,218
2019,4,4,GO,770
2019,4,4,MA,456
2019,4,4,MG,1454
2019,4,4,MS,163
2019,4,4,MT,197
2019,4,4,PA,678
2019,4,4,PB,510
2019,4,4,PE,992
2019,4,4,PI,446
2019,4,4,PR,490
2019,4,4,RJ,793
2019,4,4,RN,350
2019,4,4,RO,198
2019,4,4,RR,17
2019,4,4,RS,138
2019,4,4,SC,136
2019,4,4,SE,262
2019,4,4,SP,1996
2019,4,4,TO,204
2019,4,5,AC,117
2019,4,5,AL,338
2019,4,5,AM,194
2019,4,5,AP,66
2019,4,5,BA,976
2019,4,5,CE,565
2019,4,5,DF,221
2019,4,5,ES,133
2019,4,5,GO,498
2019,4,5,MA,322
2019,4,5,MG,997
2019,4,5,MS,87
2019,4,5,MT,148
2019,4,5,PA,517
2019,4,5,PB,408
2019,4,5,PE,658
2019,4,5,PI,316
2019,4,5,PR,282
2019,4,5,RJ,532
2019,4,5,RN,273
2019,4,5,RO,124
