NU_ANO,Q006,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2023,G,2.0,TO,3
2023,G,1.0,AC,56
2023,G,1.0,AL,143
2023,G,1.0,AM,178
2023,G,1.0,AP,63
2023,G,1.0,BA,609
2023,G,1.0,CE,425
2023,G,1.0,DF,693
2023,G,1.0,ES,378
2023,G,1.0,GO,718
2023,G,1.0,MA,225
2023,G,1.0,MG,1634
2023,G,1.0,MS,290
2023,G,1.0,MT,444
2023,G,1.0,PA,424
2023,G,1.0,PB,222
2023,G,1.0,PE,482
2023,G,1.0,PI,148
2023,G,1.0,PR,1439
2023,G,1.0,RJ,1536
2023,G,1.0,RN,276
2023,G,1.0,RO,128
2023,G,1.0,RR,46
2023,G,1.0,RS,996
2023,G,1.0,SC,945
2023,G,1.0,SE,133
2023,G,1.0,SP,5208
2023,G,1.0,TO,107
2023,G,2.0,AC,1
2023,G,2.0,AL,1
2023,G,2.0,AM,2
2023,G,2.0,BA,7
2023,G,2.0,CE,2
2023,G,2.0,DF,5
2023,G,2.0,ES,12
2023,G,2.0,GO,11
2023,G,2.0,MA,5
2023,G,2.0,MG,22
2023,G,2.0,MS,7
2023,G,2.0,MT,11
2023,G,2.0,PA,5
2023,G,2.0,PB,1
2023,G,2.0,PE,7
2023,G,2.0,PR,16
2023,G,2.0,RJ,14
2023,G,2.0,RN,6
2023,G,2.0,RO,9
2023,G,2.0,RR,1
2023,G,2.0,RS,18
2023,G,2.0,SC,19
2023,G,2.0,SE,2
2023,G,2.0,SP,37
2023,G,2.0,TO,3
2023,G,1.0,AC,29
2023,G,1.0,AL,109
2023,G,1.0,AM,116
2023,G,1.0,AP,47
2023,G,1.0,BA,430
2023,G,1.0,CE,276
2023,G,1.0,DF,494
2023,G,1.0,ES,293
2023,G,1.0,GO,511
2023,G,1.0,MA,136
2023,G,1.0,MG,1116
2023,G,1.0,MS,212
2023,G,1.0,MT,283
2023,G,1.0,PA,309
2023,G,1.0,PB,139
2023,G,1.0,PE,340
2023,G,1.0,PI,120
2023,G,1.0,PR,952
2023,G,1.0,RJ,1031
2023,G,1.0,RN,180
2023,G,1.0,RO,96
2023,G,1.0,RR,33
2023,G,1.0,RS,705
2023,G,1.0,SC,644
2023,G,1.0,SE,79
2023,G,1.0,SP,3328
2023,G,1.0,TO,75
2023,G,2.0,BA,3
2023,G,2.0,CE,1
2023,G,2.0,ES,8
2023,G,2.0,GO,2
2023,G,2.0,MA,2
2023,G,2.0,MG,9
2023,G,2.0,MS,2
2023,G,2.0,MT,6
2023,G,2.0,PA,2
2023,G,2.0,PE,5
2023,G,2.0,PR,15
2023,G,2.0,RJ,5
2023,G,2.0,RN,3
2023,G,2.0,RO,4
2023,G,2.0,RS,7
2023,G,2.0,SC,8
2023,G,2.0,SE,2
2023,G,2.0,SP,24
2023,G,2.0,TO,3
2023,G,1.0,AC,23
2023,G,1.0,AL,94
2023,G,1.0,AM,114
2023,G,1.0,AP,33
2023,G,1.0,BA,356
2023,G,1.0,CE,278
2023,G,1.0,DF,451
2023,G,1.0,ES,232
2023,G,1.0,GO,385
2023,G,1.0,MA,116
2023,G,1.0,MG,905
2023,G,1.0,MS,155
2023,G,1.0,MT,195
2023,G,1.0,PA,214
2023,G,1.0,PB,136
2023,G,1.0,PE,283
2023,G,1.0,PI,97
2023,G,1.0,PR,768
2023,G,1.0,RJ,976
2023,G,1.0,RN,150
2023,G,1.0,RO,80
2023,G,1.0,RR,24
2023,G,1.0,RS,591
2023,G,1.0,SC,589
2023,G,1.0,SE,71
2023,G,1.0,SP,2767
2023,G,1.0,TO,50
2023,G,2.0,AC,1
2023,G,2.0,AL,2
2023,G,2.0,AM,1
2023,G,2.0,BA,2
2023,G,2.0,CE,1
2023,G,2.0,DF,1
2023,G,2.0,ES,3
2023,G,2.0,GO,8
2023,G,2.0,MA,2
2023,G,2.0,MG,13
2023,G,2.0,MS,5
2023,G,2.0,MT,5
2023,G,2.0,PA,2
2023,G,2.0,PE,3
2023,G,2.0,PR,9
2023,G,2.0,RJ,5
2023,G,2.0,RO,3
2023,G,2.0,RS,10
2023,G,2.0,SC,8
2023,G,2.0,SP,25
2023,G,2.0,TO,1
2023,G,1.0,AC,24
2023,G,1.0,AL,122
2023,G,1.0,AM,129
2023,G,1.0,AP,51
2023,G,1.0,BA,462
2023,G,1.0,CE,321
2023,G,1.0,DF,605
2023,G,1.0,ES,278
2023,G,1.0,GO,446
2023,G,1.0,MA,126
2023,G,1.0,MG,1152
2023,G,1.0,MS,190
2023,G,1.0,MT,258
2023,G,1.0,PA,288
2023,G,1.0,PB,166
2023,G,1.0,PE,343
2023,G,1.0,PI,119
2023,G,1.0,PR,976
2023,G,1.0,RJ,1206
2023,G,1.0,RN,197
2023,G,1.0,RO,84
2023,G,1.0,RR,38
2023,G,1.0,RS,680
2023,G,1.0,SC,625
2023,G,1.0,SE,84
2023,G,1.0,SP,3726
2023,G,1.0,TO,88
2023,G,2.0,AM,1
2023,G,2.0,AP,1
2023,G,2.0,BA,3
2023,G,2.0,ES,4
2023,G,2.0,GO,8
2023,G,2.0,MG,9
2023,G,2.0,MS,3
2023,G,2.0,MT,8
2023,G,2.0,PA,1
2023,G,2.0,PE,4
2023,G,2.0,PR,12
2023,G,2.0,RJ,8
2023,G,2.0,RN,8
2023,G,2.0,RR,1
2023,G,2.0,RS,4
2023,G,2.0,SC,6
2023,G,2.0,SP,29
2023,G,2.0,TO,2
2023,G,1.0,AC,31
2023,G,1.0,AL,112
2023,G,1.0,AM,130
2023,G,1.0,AP,48
2023,G,1.0,BA,456
2023,G,1.0,CE,341
2023,G,1.0,DF,665
2023,G,1.0,ES,265
2023,G,1.0,GO,470
2023,G,1.0,MA,130
2023,G,1.0,MG,1150
2023,G,1.0,MS,184
2023,G,1.0,MT,255
2023,G,1.0,PA,258
2023,G,1.0,PB,133
2023,G,1.0,PE,397
2023,G,1.0,PI,132
2023,G,1.0,PR,915
2023,G,1.0,RJ,1223
2023,G,1.0,RN,194
2023,G,1.0,RO,70
2023,G,1.0,RR,29
2023,G,1.0,RS,688
2023,G,1.0,SC,579
2023,G,1.0,SE,107
2023,G,1.0,SP,3595
2023,G,1.0,TO,87
2023,G,2.0,BA,2
2023,G,2.0,ES,5
2023,G,2.0,GO,4
2023,G,2.0,MA,3
2023,G,2.0,MG,8
2023,G,2.0,MS,4
2023,G,2.0,MT,7
2023,G,2.0,PA,1
2023,G,2.0,PE,1
2023,G,2.0,PI,1
2023,G,2.0,PR,5
2023,G,2.0,RJ,3
2023,G,2.0,RO,3
2023,G,2.0,RR,2
2023,G,2.0,RS,11
2023,G,2.0,SC,15
2023,G,2.0,SP,15
2023,G,2.0,TO,1
2023,G,1.0,AC,33
2023,G,1.0,AL,93
2023,G,1.0,AM,122
2023,G,1.0,AP,19
2023,G,1.0,BA,450
2023,G,1.0,CE,338
2023,G,1.0,DF,719
2023,G,1.0,ES,276
2023,G,1.0,GO,429
2023,G,1.0,MA,130
2023,G,1.0,MG,1098
2023,G,1.0,MS,188
2023,G,1.0,MT,231
2023,G,1.0,PA,248
2023,G,1.0,PB,134
2023,G,1.0,PE,383
2023,G,1.0,PI,106
2023,G,1.0,PR,798
2023,G,1.0,RJ,1218
2023,G,1.0,RN,211
2023,G,1.0,RO,54
2023,G,1.0,RR,24
2023,G,1.0,RS,601
2023,G,1.0,SC,520
2023,G,1.0,SE,91
2023,G,1.0,SP,3520
2023,G,1.0,TO,67
2023,G,2.0,AM,1
2023,G,2.0,BA,2
2023,G,2.0,DF,1
2023,G,2.0,ES,1
2023,G,2.0,GO,2
2023,G,2.0,MG,2
2023,G,2.0,MS,1
2023,G,2.0,MT,5
2023,G,2.0,PE,3
2023,G,2.0,PR,5
2023,G,2.0,RJ,1
2023,G,2.0,RN,1
2023,G,2.0,RO,1
2023,G,2.0,RS,3
2023,G,2.0,SC,8
2023,G,2.0,SP,19
2023,G,2.0,TO,2
2023,G,1.0,AC,37
2023,G,1.0,AL,139
2023,G,1.0,AM,161
2023,G,1.0,AP,37
2023,G,1.0,BA,603
2023,G,1.0,CE,483
2023,G,1.0,DF,959
2023,G,1.0,ES,364
2023,G,1.0,GO,742
2023,G,1.0,MA,190
2023,G,1.0,MG,1488
2023,G,1.0,MS,229
2023,G,1.0,MT,380
2023,G,1.0,PA,312
2023,G,1.0,PB,183
2023,G,1.0,PE,662
2023,G,1.0,PI,162
2023,G,1.0,PR,1177
2023,G,1.0,RJ,1880
2023,G,1.0,RN,203
2023,G,1.0,RO,91
2023,G,1.0,RR,30
2023,G,1.0,RS,882
2023,G,1.0,SC,724
2023,G,1.0,SE,109
2023,G,1.0,SP,5365
2023,G,1.0,TO,95
2023,G,2.0,AM,1
2023,G,2.0,BA,2
2023,G,2.0,CE,1
2023,G,2.0,DF,1
2023,G,2.0,ES,3
2023,G,2.0,GO,2
2023,G,2.0,MG,1
2023,G,2.0,MS,1
2023,G,2.0,MT,3
2023,G,2.0,PA,1
2023,G,2.0,PE,1
2023,G,2.0,PR,17
2023,G,2.0,RN,1
2023,G,2.0,RO,1
2023,G,2.0,RS,2
2023,G,2.0,SC,16
2023,G,2.0,SP,14
