NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,SG_UF_PROVA,QTD
2020,1,F,SC,5338
2020,1,F,SE,4227
2020,1,F,SP,37552
2020,1,F,TO,3080
2020,1,M,AC,501
2020,1,M,AL,1614
2020,1,M,AM,2166
2020,1,M,AP,713
2020,1,M,BA,7683
2020,1,M,CE,8486
2020,1,M,DF,1780
2020,1,M,ES,1500
2020,1,M,GO,5608
2020,1,M,MA,5359
2020,1,M,MG,11065
2020,1,M,MS,2055
2020,1,M,MT,1991
2020,1,M,PA,6271
2020,1,M,PB,4190
2020,1,M,PE,8563
2020,1,M,PI,3337
2020,1,M,PR,5345
2020,1,M,RJ,5211
2020,1,M,RN,1800
2020,1,M,RO,895
2020,1,M,RR,309
2020,1,M,RS,2919
2020,1,M,SC,2459
2020,1,M,SE,2169
2020,1,M,SP,20648
2020,1,M,TO,1500
2020,2,F,AC,2096
2020,2,F,AL,6379
2020,2,F,AM,9083
2020,2,F,AP,2237
2020,2,F,BA,29692
2020,2,F,CE,29509
2020,2,F,DF,8368
2020,2,F,ES,7469
2020,2,F,GO,19984
2020,2,F,MA,17149
2020,2,F,MG,47247
2020,2,F,MS,7171
2020,2,F,MT,8331
2020,2,F,PA,17787
2020,2,F,PB,10572
2020,2,F,PE,25960
2020,2,F,PI,9039
2020,2,F,PR,28785
2020,2,F,RJ,27970
2020,2,F,RN,6847
2020,2,F,RO,3797
2020,2,F,RR,1185
2020,2,F,RS,16728
2020,2,F,SC,13092
2020,2,F,SE,5700
2020,2,F,SP,107569
2020,2,F,TO,5274
2020,2,M,AC,1444
2020,2,M,AL,3905
2020,2,M,AM,6623
2020,2,M,AP,1530
2020,2,M,BA,16321
2020,2,M,CE,21733
2020,2,M,DF,5408
2020,2,M,ES,4618
2020,2,M,GO,13237
2020,2,M,MA,10608
2020,2,M,MG,27129
2020,2,M,MS,4681
2020,2,M,MT,4902
2020,2,M,PA,11037
2020,2,M,PB,7094
2020,2,M,PE,16547
2020,2,M,PI,5853
2020,2,M,PR,18724
2020,2,M,RJ,16920
2020,2,M,RN,4365
2020,2,M,RO,2290
2020,2,M,RR,702
2020,2,M,RS,9151
2020,2,M,SC,7349
2020,2,M,SE,3656
2020,2,M,SP,71364
2020,2,M,TO,3193
2020,3,F,AC,2855
2020,3,F,AL,8366
2020,3,F,AM,13044
2020,3,F,AP,2863
2020,3,F,BA,37903
2020,3,F,CE,34171
2020,3,F,DF,10004
2020,3,F,ES,10905
2020,3,F,GO,23522
2020,3,F,MA,19738
2020,3,F,MG,55957
2020,3,F,MS,6492
2020,3,F,MT,9881
2020,3,F,PA,22182
2020,3,F,PB,11847
2020,3,F,PE,28910
2020,3,F,PI,10599
2020,3,F,PR,23817
2020,3,F,RJ,36175
2020,3,F,RN,9477
2020,3,F,RO,5829
2020,3,F,RR,1604
2020,3,F,RS,25481
2020,3,F,SC,16682
2020,3,F,SE,6720
2020,3,F,SP,93762
2020,3,F,TO,5423
2020,3,M,AC,2008
2020,3,M,AL,5408
2020,3,M,AM,10168
2020,3,M,AP,2045
2020,3,M,BA,21278
2020,3,M,CE,28640
2020,3,M,DF,6969
2020,3,M,ES,7088
2020,3,M,GO,17036
2020,3,M,MA,12769
2020,3,M,MG,33656
2020,3,M,MS,4425
2020,3,M,MT,6262
2020,3,M,PA,14729
2020,3,M,PB,7893
2020,3,M,PE,19944
2020,3,M,PI,7013
2020,3,M,PR,15133
2020,3,M,RJ,22542
2020,3,M,RN,6168
2020,3,M,RO,3784
2020,3,M,RR,1110
2020,3,M,RS,15199
2020,3,M,SC,10282
2020,3,M,SE,4081
2020,3,M,SP,64140
2020,3,M,TO,3736
2020,4,F,AC,2492
2020,4,F,AL,6918
2020,4,F,AM,9462
2020,4,F,AP,2464
2020,4,F,BA,31553
2020,4,F,CE,19856
2020,4,F,DF,7341
2020,4,F,ES,7551
2020,4,F,GO,13555
2020,4,F,MA,16272
2020,4,F,MG,39563
2020,4,F,MS,4683
2020,4,F,MT,6133
2020,4,F,PA,19738
2020,4,F,PB,9891
2020,4,F,PE,20310
2020,4,F,PI,9071
2020,4,F,PR,13962
2020,4,F,RJ,26919
2020,4,F,RN,8179
2020,4,F,RO,4288
2020,4,F,RR,1149
2020,4,F,RS,17470
2020,4,F,SC,7268
2020,4,F,SE,5657
2020,4,F,SP,52998
2020,4,F,TO,4023
2020,4,M,AC,1677
2020,4,M,AL,4421
2020,4,M,AM,7429
2020,4,M,AP,1985
2020,4,M,BA,17953
2020,4,M,CE,16803
2020,4,M,DF,4613
2020,4,M,ES,4783
2020,4,M,GO,9389
2020,4,M,MA,10852
2020,4,M,MG,23174
2020,4,M,MS,2965
2020,4,M,MT,3842
2020,4,M,PA,13188
2020,4,M,PB,6715
2020,4,M,PE,14238
2020,4,M,PI,5986
2020,4,M,PR,8751
2020,4,M,RJ,16820
2020,4,M,RN,5215
2020,4,M,RO,2637
2020,4,M,RR,714
2020,4,M,RS,10269
2020,4,M,SC,4511
2020,4,M,SE,3640
2020,4,M,SP,35309
2020,4,M,TO,2805
2020,5,F,AC,1973
2020,5,F,AL,5362
2020,5,F,AM,7428
2020,5,F,AP,2130
2020,5,F,BA,25210
2020,5,F,CE,13508
2020,5,F,DF,5518
2020,5,F,ES,5382
2020,5,F,GO,8824
2020,5,F,MA,12908
2020,5,F,MG,29495
2020,5,F,MS,3556
2020,5,F,MT,4337
2020,5,F,PA,15717
2020,5,F,PB,7604
2020,5,F,PE,14474
2020,5,F,PI,6931
2020,5,F,PR,9639
2020,5,F,RJ,20159
2020,5,F,RN,6795
2020,5,F,RO,3195
2020,5,F,RR,821
2020,5,F,RS,12603
2020,5,F,SC,4719
2020,5,F,SE,4811
2020,5,F,SP,37998
2020,5,F,TO,2845
2020,5,M,AC,1413
2020,5,M,AL,3635
2020,5,M,AM,5832
2020,5,M,AP,1623
2020,5,M,BA,15456
2020,5,M,CE,11373
2020,5,M,DF,3681
2020,5,M,ES,3592
2020,5,M,GO,6108
2020,5,M,MA,8810
2020,5,M,MG,18346
2020,5,M,MS,2475
2020,5,M,MT,2890
2020,5,M,PA,10933
2020,5,M,PB,5569
2020,5,M,PE,10136
2020,5,M,PI,4841
2020,5,M,PR,6433
2020,5,M,RJ,13395
2020,5,M,RN,4711
2020,5,M,RO,2012
2020,5,M,RR,537
2020,5,M,RS,8229
2020,5,M,SC,3193
2020,5,M,SE,3173
2020,5,M,SP,25163
2020,5,M,TO,2105
2020,6,F,AC,1758
2020,6,F,AL,4185
2020,6,F,AM,5688
2020,6,F,AP,1805
2020,6,F,BA,19713
2020,6,F,CE,9516
2020,6,F,DF,4296
2020,6,F,ES,4050
2020,6,F,GO,6589
2020,6,F,MA,9916
2020,6,F,MG,22183
2020,6,F,MS,2569
2020,6,F,MT,3186
2020,6,F,PA,12998
2020,6,F,PB,6090
2020,6,F,PE,10996
2020,6,F,PI,5253
2020,6,F,PR,7175
2020,6,F,RJ,14760
2020,6,F,RN,5204
2020,6,F,RO,2555
2020,6,F,RR,666
2020,6,F,RS,9381
2020,6,F,SC,3378
2020,6,F,SE,3669
2020,6,F,SP,28199
2020,6,F,TO,2250
2020,6,M,AC,1197
2020,6,M,AL,2870
2020,6,M,AM,4565
2020,6,M,AP,1335
2020,6,M,BA,12413
2020,6,M,CE,7935
2020,6,M,DF,2997
2020,6,M,ES,2640
2020,6,M,GO,4608
2020,6,M,MA,6819
2020,6,M,MG,14411
2020,6,M,MS,1953
2020,6,M,MT,2189
2020,6,M,PA,9280
2020,6,M,PB,4520
2020,6,M,PE,7873
2020,6,M,PI,3698
2020,6,M,PR,5175
2020,6,M,RJ,10471
2020,6,M,RN,3915
2020,6,M,RO,1719
2020,6,M,RR,433
2020,6,M,RS,6659
2020,6,M,SC,2441
2020,6,M,SE,2616
2020,6,M,SP,19362
2020,6,M,TO,1612
2020,6,F,AC,1456
2020,6,F,AL,3322
2020,6,F,AM,4855
2020,6,F,AP,1506
2020,6,F,BA,14612
2020,6,F,CE,7266
2020,6,F,DF,3507
2020,6,F,ES,3049
2020,6,F,GO,5241
2020,6,F,MA,7483
2020,6,F,MG,16615
2020,6,F,MS,2161
2020,6,F,MT,2628
2020,6,F,PA,10165
2020,6,F,PB,4835
2020,6,F,PE,8318
2020,6,F,PI,4090
2020,6,F,PR,5827
2020,6,F,RJ,10828
2020,6,F,RN,4146
2020,6,F,RO,2041
2020,6,F,RR,513
2020,6,F,RS,7210
2020,6,F,SC,2644
2020,6,F,SE,2683
2020,6,F,SP,22295
2020,6,F,TO,1723
2020,6,M,AC,1007
2020,6,M,AL,2167
2020,6,M,AM,3656
2020,6,M,AP,1106
2020,6,M,BA,9149
2020,6,M,CE,5913
2020,6,M,DF,2579
2020,6,M,ES,2140
2020,6,M,GO,3693
2020,6,M,MA,5035
2020,6,M,MG,11501
2020,6,M,MS,1561
2020,6,M,MT,1809
2020,6,M,PA,7186
2020,6,M,PB,3640
2020,6,M,PE,6069
2020,6,M,PI,2967
2020,6,M,PR,4205
2020,6,M,RJ,7875
2020,6,M,RN,3247
2020,6,M,RO,1328
2020,6,M,RR,334
2020,6,M,RS,5176
2020,6,M,SC,1915
2020,6,M,SE,1941
2020,6,M,SP,15263
2020,6,M,TO,1228
2020,6,F,AC,1345
2020,6,F,AL,2931
2020,6,F,AM,4340
2020,6,F,AP,1332
2020,6,F,BA,12770
2020,6,F,CE,6251
2020,6,F,DF,2959
2020,6,F,ES,2554
2020,6,F,GO,4367
2020,6,F,MA,6426
2020,6,F,MG,14541
2020,6,F,MS,1918
2020,6,F,MT,2390
2020,6,F,PA,9098
2020,6,F,PB,4230
2020,6,F,PE,7053
2020,6,F,PI,3457
2020,6,F,PR,4969
2020,6,F,RJ,9735
2020,6,F,RN,3620
2020,6,F,RO,1892
2020,6,F,RR,439
2020,6,F,RS,6264
2020,6,F,SC,2359
2020,6,F,SE,2318
2020,6,F,SP,19427
2020,6,F,TO,1460
2020,6,M,AC,895
2020,6,M,AL,1979
2020,6,M,AM,3251
2020,6,M,AP,996
2020,6,M,BA,7925
2020,6,M,CE,5013
2020,6,M,DF,2040
2020,6,M,ES,1909
2020,6,M,GO,3074
2020,6,M,MA,4314
2020,6,M,MG,10024
2020,6,M,MS,1448
2020,6,M,MT,1660
2020,6,M,PA,6294
2020,6,M,PB,3230
2020,6,M,PE,5141
2020,6,M,PI,2466
2020,6,M,PR,3748
2020,6,M,RJ,7056
2020,6,M,RN,2724
2020,6,M,RO,1182
2020,6,M,RR,308
2020,6,M,RS,4455
2020,6,M,SC,1703
2020,6,M,SE,1644
2020,6,M,SP,13806
2020,6,M,TO,1082
2020,6,F,AC,1047
2020,6,F,AL,2503
2020,6,F,AM,3773
2020,6,F,AP,1249
2020,6,F,BA,10333
2020,6,F,CE,5518
2020,6,F,DF,2533
2020,6,F,ES,2086
2020,6,F,GO,3722
2020,6,F,MA,5386
2020,6,F,MG,12012
2020,6,F,MS,1760
2020,6,F,MT,2137
2020,6,F,PA,8140
2020,6,F,PB,3651
2020,6,F,PE,6081
2020,6,F,PI,3031
2020,6,F,PR,4262
2020,6,F,RJ,8040
2020,6,F,RN,3053
2020,6,F,RO,1736
2020,6,F,RR,372
2020,6,F,RS,5293
2020,6,F,SC,2054
2020,6,F,SE,2039
2020,6,F,SP,16296
2020,6,F,TO,1255
2020,6,M,AC,797
2020,6,M,AL,1600
2020,6,M,AM,2871
2020,6,M,AP,885
2020,6,M,BA,6574
2020,6,M,CE,4341
2020,6,M,DF,1897
2020,6,M,ES,1488
2020,6,M,GO,2682
2020,6,M,MA,3782
2020,6,M,MG,8464
2020,6,M,MS,1261
2020,6,M,MT,1493
2020,6,M,PA,5573
2020,6,M,PB,2771
2020,6,M,PE,4455
2020,6,M,PI,2075
2020,6,M,PR,3401
2020,6,M,RJ,5806
2020,6,M,RN,2404
2020,6,M,RO,1123
2020,6,M,RR,243
2020,6,M,RS,3911
2020,6,M,SC,1483
2020,6,M,SE,1332
2020,6,M,SP,11735
2020,6,M,TO,880
2020,6,F,AC,955
2020,6,F,AL,2174
2020,6,F,AM,3310
2020,6,F,AP,1049
2020,6,F,BA,8997
2020,6,F,CE,4863
2020,6,F,DF,2282
2020,6,F,ES,1807
2020,6,F,GO,3254
2020,6,F,MA,4542
2020,6,F,MG,10265
2020,6,F,MS,1475
2020,6,F,MT,1845
2020,6,F,PA,7025
2020,6,F,PB,3216
2020,6,F,PE,5173
2020,6,F,PI,2537
2020,6,F,PR,3789
2020,6,F,RJ,6972
2020,6,F,RN,2886
2020,6,F,RO,1520
2020,6,F,RR,319
2020,6,F,RS,4722
2020,6,F,SC,1852
2020,6,F,SE,1773
2020,6,F,SP,13677
2020,6,F,TO,1057
2020,6,M,AC,684
2020,6,M,AL,1495
2020,6,M,AM,2370
2020,6,M,AP,723
2020,6,M,BA,5653
2020,6,M,CE,3835
2020,6,M,DF,1622
2020,6,M,ES,1314
2020,6,M,GO,2351
2020,6,M,MA,3075
2020,6,M,MG,7557
2020,6,M,MS,1140
2020,6,M,MT,1373
2020,6,M,PA,4700
2020,6,M,PB,2566
2020,6,M,PE,3853
2020,6,M,PI,1750
2020,6,M,PR,2901
2020,6,M,RJ,5014
2020,6,M,RN,2220
2020,6,M,RO,958
2020,6,M,RR,212
2020,6,M,RS,3395
2020,6,M,SC,1351
2020,6,M,SE,1141
2020,6,M,SP,10065
2020,6,M,TO,690
2020,6,F,AC,3264
2020,6,F,AL,7025
2020,6,F,AM,11317
2020,6,F,AP,3678
2020,6,F,BA,28730
2020,6,F,CE,14732
2020,6,F,DF,7346
2020,6,F,ES,5887
2020,6,F,GO,10299
2020,6,F,MA,14167
2020,6,F,MG,32722
2020,6,F,MS,5489
2020,6,F,MT,6526
2020,6,F,PA,24745
2020,6,F,PB,10600
2020,6,F,PE,16413
2020,6,F,PI,8055
2020,6,F,PR,12168
2020,6,F,RJ,22028
2020,6,F,RN,8887
2020,6,F,RO,5487
2020,6,F,RR,1063
2020,6,F,RS,14740
2020,6,F,SC,5959
2020,6,F,SE,5692
2020,6,F,SP,42417
2020,6,F,TO,3373
2020,6,M,AC,2249
2020,6,M,AL,4903
2020,6,M,AM,8500
2020,6,M,AP,2626
2020,6,M,BA,17682
2020,6,M,CE,12192
2020,6,M,DF,5256
2020,6,M,ES,4292
2020,6,M,GO,7612
2020,6,M,MA,9304
2020,6,M,MG,24364
2020,6,M,MS,4079
2020,6,M,MT,4459
2020,6,M,PA,16062
2020,6,M,PB,8563
2020,6,M,PE,12810
2020,6,M,PI,5638
2020,6,M,PR,9901
2020,6,M,RJ,16161
2020,6,M,RN,7379
2020,6,M,RO,3459
2020,6,M,RR,745
2020,6,M,RS,11206
2020,6,M,SC,4653
2020,6,M,SE,3921
2020,6,M,SP,32440
2020,6,M,TO,2177
2020,6,F,AC,1952
2020,6,F,AL,4098
2020,6,F,AM,6890
2020,6,F,AP,2316
2020,6,F,BA,17460
2020,6,F,CE,9022
2020,6,F,DF,4298
2020,6,F,ES,3501
2020,6,F,GO,6181
2020,6,F,MA,8778
2020,6,F,MG,17990
2020,6,F,MS,3365
2020,6,F,MT,4015
2020,6,F,PA,15646
2020,6,F,PB,6690
2020,6,F,PE,10141
2020,6,F,PI,5245
2020,6,F,PR,6923
2020,6,F,RJ,12493
2020,6,F,RN,5574
2020,6,F,RO,3537
2020,6,F,RR,616
2020,6,F,RS,8980
2020,6,F,SC,3266
2020,6,F,SE,3265
2020,6,F,SP,24635
2020,6,F,TO,1733
2020,6,M,AC,1403
2020,6,M,AL,2845
2020,6,M,AM,5067
2020,6,M,AP,1746
2020,6,M,BA,10872
2020,6,M,CE,7660
2020,6,M,DF,3038
2020,6,M,ES,2619
2020,6,M,GO,4086
2020,6,M,MA,5942
2020,6,M,MG,13579
2020,6,M,MS,2555
2020,6,M,MT,2815
2020,6,M,PA,10026
2020,6,M,PB,5332
2020,6,M,PE,7696
2020,6,M,PI,3565
2020,6,M,PR,5406
2020,6,M,RJ,8779
2020,6,M,RN,4639
2020,6,M,RO,2203
2020,6,M,RR,428
2020,6,M,RS,6343
2020,6,M,SC,2653
2020,6,M,SE,2331
2020,6,M,SP,18464
2020,6,M,TO,1106
2020,6,F,AC,1265
2020,6,F,AL,2635
2020,6,F,AM,4937
2020,6,F,AP,1695
2020,6,F,BA,12863
2020,6,F,CE,5707
2020,6,F,DF,3391
2020,6,F,ES,2645
2020,6,F,GO,4420
2020,6,F,MA,5562
2020,6,F,MG,13302
2020,6,F,MS,2564
2020,6,F,MT,3007
2020,6,F,PA,11341
2020,6,F,PB,4324
2020,6,F,PE,7032
2020,6,F,PI,3347
2020,6,F,PR,4859
2020,6,F,RJ,9778
2020,6,F,RN,3749
2020,6,F,RO,2451
2020,6,F,RR,420
2020,6,F,RS,6796
2020,6,F,SC,2274
2020,6,F,SE,2206
2020,6,F,SP,18744
2020,6,F,TO,1217
2020,6,M,AC,995
2020,6,M,AL,1835
2020,6,M,AM,3527
2020,6,M,AP,1251
2020,6,M,BA,7453
2020,6,M,CE,4483
2020,6,M,DF,2000
2020,6,M,ES,1765
2020,6,M,GO,2533
2020,6,M,MA,3614
2020,6,M,MG,8484
2020,6,M,MS,1657
2020,6,M,MT,1776
2020,6,M,PA,6950
2020,6,M,PB,3268
2020,6,M,PE,4922
2020,6,M,PI,2061
2020,6,M,PR,3247
2020,6,M,RJ,5991
2020,6,M,RN,2912
2020,6,M,RO,1441
2020,6,M,RR,309
2020,6,M,RS,4188
2020,6,M,SC,1624
2020,6,M,SE,1455
2020,6,M,SP,12136
2020,6,M,TO,619
2020,6,F,AC,669
2020,6,F,AL,1410
2020,6,F,AM,3026
2020,6,F,AP,994
2020,6,F,BA,7459
2020,6,F,CE,3225
2020,6,F,DF,2424
2020,6,F,ES,1774
2020,6,F,GO,2819
2020,6,F,MA,3097
2020,6,F,MG,8617
2020,6,F,MS,1560
2020,6,F,MT,1914
2020,6,F,PA,7071
2020,6,F,PB,2375
2020,6,F,PE,4442
2020,6,F,PI,2135
2020,6,F,PR,3018
2020,6,F,RJ,7067
2020,6,F,RN,2104
2020,6,F,RO,1438
2020,6,F,RR,232
2020,6,F,RS,4290
2020,6,F,SC,1370
2020,6,F,SE,1249
2020,6,F,SP,12742
2020,6,F,TO,629
2020,6,M,AC,536
2020,6,M,AL,1028
2020,6,M,AM,2027
2020,6,M,AP,715
2020,6,M,BA,4310
2020,6,M,CE,2524
2020,6,M,DF,1335
2020,6,M,ES,1087
2020,6,M,GO,1457
2020,6,M,MA,1931
2020,6,M,MG,5014
2020,6,M,MS,989
2020,6,M,MT,1053
2020,6,M,PA,4200
2020,6,M,PB,1870
2020,6,M,PE,3064
2020,6,M,PI,1213
2020,6,M,PR,1887
2020,6,M,RJ,3986
2020,6,M,RN,1624
2020,6,M,RO,831
2020,6,M,RR,169
2020,6,M,RS,2375
2020,6,M,SC,907
2020,6,M,SE,833
2020,6,M,SP,7326
2020,6,M,TO,354
2020,6,F,AC,307
2020,6,F,AL,834
2020,6,F,AM,1612
2020,6,F,AP,538
2020,6,F,BA,4324
2020,6,F,CE,1946
2020,6,F,DF,1533
2020,6,F,ES,1125
2020,6,F,GO,1617
2020,6,F,MA,1509
2020,6,F,MG,5491
2020,6,F,MS,904
2020,6,F,MT,1017
2020,6,F,PA,4012
2020,6,F,PB,1382
2020,6,F,PE,2639
2020,6,F,PI,1141
2020,6,F,PR,1775
2020,6,F,RJ,5161
2020,6,F,RN,1178
2020,6,F,RO,767
2020,6,F,RR,111
2020,6,F,RS,2690
2020,6,F,SC,817
2020,6,F,SE,725
2020,6,F,SP,7917
2020,6,F,TO,280
2020,6,M,AC,276
2020,6,M,AL,528
2020,6,M,AM,1156
2020,6,M,AP,379
2020,6,M,BA,2501
2020,6,M,CE,1529
2020,6,M,DF,814
2020,6,M,ES,662
2020,6,M,GO,845
2020,6,M,MA,1001
2020,6,M,MG,3104
2020,6,M,MS,545
2020,6,M,MT,584
2020,6,M,PA,2504
2020,6,M,PB,1037
2020,6,M,PE,1982
2020,6,M,PI,676
2020,6,M,PR,1083
2020,6,M,RJ,2804
2020,6,M,RN,903
2020,6,M,RO,472
2020,6,M,RR,92
2020,6,M,RS,1524
2020,6,M,SC,504
2020,6,M,SE,475
2020,6,M,SP,4571
2020,6,M,TO,176
2020,6,F,AC,116
2020,6,F,AL,427
2020,6,F,AM,696
2020,6,F,AP,205
2020,6,F,BA,2292
2020,6,F,CE,1076
2020,6,F,DF,815
2020,6,F,ES,600
2020,6,F,GO,777
2020,6,F,MA,733
2020,6,F,MG,3184
2020,6,F,MS,424
2020,6,F,MT,484
2020,6,F,PA,1975
2020,6,F,PB,727
2020,6,F,PE,1452
2020,6,F,PI,589
2020,6,F,PR,920
2020,6,F,RJ,3420
2020,6,F,RN,616
2020,6,F,RO,315
2020,6,F,RR,67
2020,6,F,RS,1612
2020,6,F,SC,384
2020,6,F,SE,393
2020,6,F,SP,4449
2020,6,F,TO,120
2020,6,M,AC,106
2020,6,M,AL,284
2020,6,M,AM,553
2020,6,M,AP,193
2020,6,M,BA,1446
2020,6,M,CE,873
2020,6,M,DF,487
2020,6,M,ES,414
2020,6,M,GO,467
2020,6,M,MA,506
2020,6,M,MG,1902
2020,6,M,MS,317
2020,6,M,MT,338
2020,6,M,PA,1252
2020,6,M,PB,542
2020,6,M,PE,1051
2020,6,M,PI,419
2020,6,M,PR,569
2020,6,M,RJ,1945
2020,6,M,RN,553
2020,6,M,RO,226
2020,6,M,RR,25
2020,6,M,RS,874
2020,6,M,SC,243
2020,6,M,SE,255
2020,6,M,SP,2745
2020,6,M,TO,86
2020,6,F,AC,39
2020,6,F,AL,164
2020,6,F,AM,259
2020,6,F,AP,88
2020,6,F,BA,1055
2020,6,F,CE,508
2020,6,F,DF,334
2020,6,F,ES,254
2020,6,F,GO,306
2020,6,F,MA,297
2020,6,F,MG,1544
2020,6,F,MS,174
2020,6,F,MT,184
2020,6,F,PA,764
2020,6,F,PB,311
2020,6,F,PE,631
2020,6,F,PI,240
2020,6,F,PR,350
2020,6,F,RJ,1760
2020,6,F,RN,270
2020,6,F,RO,98
2020,6,F,RR,23
2020,6,F,RS,815
2020,6,F,SC,137
2020,6,F,SE,151
2020,6,F,SP,2015
2020,6,F,TO,36
2020,6,M,AC,34
2020,6,M,AL,148
2020,6,M,AM,279
2020,6,M,AP,84
2020,6,M,BA,718
2020,6,M,CE,470
2020,6,M,DF,232
2020,6,M,ES,191
2020,6,M,GO,218
2020,6,M,MA,251
2020,6,M,MG,997
2020,6,M,MS,134
2020,6,M,MT,161
2020,6,M,PA,546
2020,6,M,PB,259
2020,6,M,PE,559
2020,6,M,PI,221
2020,6,M,PR,272
2020,6,M,RJ,1157
2020,6,M,RN,288
2020,6,M,RO,100
2020,6,M,RR,18
2020,6,M,RS,525
2020,6,M,SC,149
2020,6,M,SE,126
2020,6,M,SP,1399
2020,6,M,TO,40
2020,6,F,AC,12
2020,6,F,AL,30
2020,6,F,AM,77
2020,6,F,AP,22
2020,6,F,BA,373
2020,6,F,CE,153
2020,6,F,DF,100
2020,6,F,ES,85
2020,6,F,GO,67
2020,6,F,MA,82
2020,6,F,MG,474
2020,6,F,MS,64
2020,6,F,MT,66
2020,6,F,PA,297
2020,6,F,PB,99
2020,6,F,PE,187
2020,6,F,PI,64
2020,6,F,PR,111
2020,6,F,RJ,686
2020,6,F,RN,90
2020,6,F,RO,25
2020,6,F,RR,3
2020,6,F,RS,271
2020,6,F,SC,45
2020,6,F,SE,38
2020,6,F,SP,699
2020,6,F,TO,18
2020,6,M,AC,6
2020,6,M,AL,34
2020,6,M,AM,95
2020,6,M,AP,30
2020,6,M,BA,293
2020,6,M,CE,183
2020,6,M,DF,82
2020,6,M,ES,87
2020,6,M,GO,82
2020,6,M,MA,97
2020,6,M,MG,413
2020,6,M,MS,63
2020,6,M,MT,51
2020,6,M,PA,216
2020,6,M,PB,113
2020,6,M,PE,211
2020,6,M,PI,67
2020,6,M,PR,109
2020,6,M,RJ,593
2020,6,M,RN,111
2020,6,M,RO,37
2020,6,M,RR,8
2020,6,M,RS,210
2020,6,M,SC,56
2020,6,M,SE,45
2020,6,M,SP,599
2020,6,M,TO,15
2020,6,F,AC,4
2020,6,F,AL,14
2020,6,F,AM,16
2020,6,F,AP,5
2020,6,F,BA,115
2020,6,F,CE,60
2020,6,F,DF,27
2020,6,F,ES,28
2020,6,F,GO,39
2020,6,F,MA,24
2020,6,F,MG,129
2020,6,F,MS,14
2020,6,F,MT,24
2020,6,F,PA,57
2020,6,F,PB,27
2020,6,F,PE,56
2020,6,F,PI,23
2020,6,F,PR,36
2020,6,F,RJ,213
2020,6,F,RN,18
2020,6,F,RO,4
2020,6,F,RR,2
2020,6,F,RS,83
2020,6,F,SC,10
2020,6,F,SE,19
2020,6,F,SP,212
2020,6,F,TO,3
2020,6,M,AC,8
2020,6,M,AL,17
2020,6,M,AM,26
2020,6,M,AP,11
2020,6,M,BA,135
2020,6,M,CE,52
2020,6,M,DF,43
2020,6,M,ES,32
2020,6,M,GO,32
2020,6,M,MA,38
2020,6,M,MG,173
2020,6,M,MS,16
2020,6,M,MT,25
2020,6,M,PA,75
2020,6,M,PB,28
2020,6,M,PE,70
2020,6,M,PI,33
2020,6,M,PR,43
2020,6,M,RJ,204
2020,6,M,RN,33
2020,6,M,RO,16
2020,6,M,RR,5
2020,6,M,RS,66
2020,6,M,SC,17
2020,6,M,SE,25
2020,6,M,SP,205
2020,6,M,TO,3
2020,6,F,AC,1
2020,6,F,AL,3
2020,6,F,AM,2
2020,6,F,AP,2
2020,6,F,BA,25
2020,6,F,CE,10
2020,6,F,DF,7
2020,6,F,ES,8
2020,6,F,GO,7
2020,6,F,MA,5
2020,6,F,MG,57
2020,6,F,MS,3
2020,6,F,MT,3
2020,6,F,PA,13
2020,6,F,PB,9
2020,6,F,PE,21
2020,6,F,PI,5
2020,6,F,PR,5
2020,6,F,RJ,97
2020,6,F,RN,7
2020,6,F,RO,1
2020,6,F,RS,28
2020,6,F,SC,4
2020,6,F,SE,1
2020,6,F,SP,59
2020,6,M,AC,1
2020,6,M,AL,4
2020,6,M,AM,11
2020,6,M,AP,6
2020,6,M,BA,40
2020,6,M,CE,25
2020,6,M,DF,15
2020,6,M,ES,7
2020,6,M,GO,9
2020,6,M,MA,12
2020,6,M,MG,75
2020,6,M,MS,5
2020,6,M,MT,8
2020,6,M,PA,28
2020,6,M,PB,14
2020,6,M,PE,24
2020,6,M,PI,6
2020,6,M,PR,16
2020,6,M,RJ,88
2020,6,M,RN,13
2020,6,M,RO,4
2020,6,M,RR,1
2020,6,M,RS,25
2020,6,M,SC,8
2020,6,M,SE,10
2020,6,M,SP,90
2020,6,M,TO,3
2021,1,F,AC,742
2021,1,F,AL,2835
2021,1,F,AM,2328
2021,1,F,AP,690
2021,1,F,BA,12850
2021,1,F,CE,11249
2021,1,F,DF,2703
2021,1,F,ES,2665
2021,1,F,GO,9470
2021,1,F,MA,7335
2021,1,F,MG,17979
2021,1,F,MS,3151
2021,1,F,MT,3485
2021,1,F,PA,9103
2021,1,F,PB,6919
2021,1,F,PE,12506
2021,1,F,PI,4973
2021,1,F,PR,10131
2021,1,F,RJ,10016
2021,1,F,RN,3046
2021,1,F,RO,1455
2021,1,F,RR,382
2021,1,F,RS,6575
2021,1,F,SC,5797
2021,1,F,SE,3870
2021,1,F,SP,29552
2021,1,F,TO,2318
2021,1,M,AC,410
2021,1,M,AL,1389
2021,1,M,AM,1335
2021,1,M,AP,441
2021,1,M,BA,5742
2021,1,M,CE,5948
2021,1,M,DF,1497
2021,1,M,ES,1356
2021,1,M,GO,4406
2021,1,M,MA,3704
2021,1,M,MG,8515
2021,1,M,MS,1532
2021,1,M,MT,1601
