NU_ANO,TP_ESTADO_CIVIL,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2021,4,2,PE,4
2021,4,2,PI,1
2021,4,2,PR,7
2021,4,2,RJ,7
2021,4,2,RO,1
2021,4,2,RS,2
2021,4,2,SC,1
2021,4,2,SE,1
2021,4,2,SP,13
2021,4,2,TO,3
2021,4,3,AL,1
2021,4,3,AM,5
2021,4,3,AP,1
2021,4,3,BA,6
2021,4,3,CE,21
2021,4,3,DF,2
2021,4,3,ES,4
2021,4,3,GO,5
2021,4,3,MA,8
2021,4,3,MG,11
2021,4,3,MS,1
2021,4,3,MT,5
2021,4,3,PA,1
2021,4,3,PB,2
2021,4,3,PE,10
2021,4,3,PI,1
2021,4,3,PR,6
2021,4,3,RJ,7
2021,4,3,RN,2
2021,4,3,RS,2
2021,4,3,SC,1
2021,4,3,SP,16
2021,4,3,TO,2
2021,4,4,AL,1
2021,4,4,AM,5
2021,4,4,BA,3
2021,4,4,CE,10
2021,4,4,DF,1
2021,4,4,ES,3
2021,4,4,GO,1
2021,4,4,MA,2
2021,4,4,MG,6
2021,4,4,MS,1
2021,4,4,MT,2
2021,4,4,PA,1
2021,4,4,PB,1
2021,4,4,PE,4
2021,4,4,PI,2
2021,4,4,PR,3
2021,4,4,RJ,8
2021,4,4,RO,1
2021,4,4,RS,2
2021,4,4,SC,1
2021,4,4,SE,1
2021,4,4,SP,8
2021,4,4,TO,1
2021,4,5,AC,2
2021,4,5,AM,1
2021,4,5,AP,1
2021,4,5,BA,4
2021,4,5,CE,4
2021,4,5,DF,4
2021,4,5,ES,1
2021,4,5,GO,1
2021,4,5,MG,1
2021,4,5,PA,2
2021,4,5,PE,4
2021,4,5,PR,1
2021,4,5,RJ,3
2021,4,5,RS,2
2021,4,5,SC,1
2021,4,5,SE,1
2021,4,5,SP,4
2021,4,5,TO,1
2021,4,6,AM,2
2021,4,6,BA,6
2021,4,6,CE,2
2021,4,6,GO,2
2021,4,6,MA,2
2021,4,6,MG,3
2021,4,6,MS,1
2021,4,6,PB,1
2021,4,6,PI,1
2021,4,6,PR,2
2021,4,6,RJ,3
2021,4,6,RN,3
2021,4,6,RS,2
2021,4,6,SE,1
2021,4,6,SP,2
2021,4,6,TO,1
2021,4,6,AC,1
2021,4,6,AM,1
2021,4,6,AP,1
2021,4,6,BA,3
2021,4,6,CE,3
2021,4,6,ES,1
2021,4,6,GO,1
2021,4,6,MG,4
2021,4,6,PA,2
2021,4,6,PI,1
2021,4,6,PR,4
2021,4,6,RJ,3
2021,4,6,RN,3
2021,4,6,RS,3
2021,4,6,SP,5
2021,4,6,AL,3
2021,4,6,AM,1
2021,4,6,BA,5
2021,4,6,CE,3
2021,4,6,DF,1
2021,4,6,GO,3
2021,4,6,MA,1
2021,4,6,MG,4
2021,4,6,PA,3
2021,4,6,PB,1
2021,4,6,PE,2
2021,4,6,PI,2
2021,4,6,PR,1
2021,4,6,RJ,1
2021,4,6,RN,2
2021,4,6,SC,1
2021,4,6,SE,1
2021,4,6,SP,4
2021,4,6,TO,1
2021,4,6,AM,1
2021,4,6,BA,4
2021,4,6,CE,2
2021,4,6,DF,2
2021,4,6,ES,2
2021,4,6,GO,1
2021,4,6,MA,1
2021,4,6,MG,2
2021,4,6,MT,3
2021,4,6,PA,1
2021,4,6,PE,1
2021,4,6,PR,1
2021,4,6,RO,1
2021,4,6,SP,7
2021,4,6,AL,2
2021,4,6,AP,2
2021,4,6,BA,2
2021,4,6,ES,2
2021,4,6,GO,1
2021,4,6,MA,1
2021,4,6,MG,5
2021,4,6,MT,2
2021,4,6,PA,2
2021,4,6,PB,1
2021,4,6,PE,4
2021,4,6,PI,2
2021,4,6,PR,4
2021,4,6,RJ,5
2021,4,6,RN,2
2021,4,6,SC,3
2021,4,6,SE,1
2021,4,6,SP,1
2021,4,6,TO,2
2021,4,6,AC,2
2021,4,6,AL,8
2021,4,6,AM,9
2021,4,6,AP,2
2021,4,6,BA,20
2021,4,6,CE,12
2021,4,6,DF,2
2021,4,6,ES,4
2021,4,6,GO,7
2021,4,6,MA,2
2021,4,6,MG,20
2021,4,6,MT,2
2021,4,6,PA,20
2021,4,6,PB,6
2021,4,6,PE,12
2021,4,6,PI,5
2021,4,6,PR,3
2021,4,6,RJ,13
2021,4,6,RN,2
2021,4,6,RO,2
2021,4,6,RS,8
2021,4,6,SC,1
2021,4,6,SE,1
2021,4,6,SP,24
2021,4,6,TO,1
2021,4,6,AC,4
2021,4,6,AL,12
2021,4,6,AM,8
2021,4,6,AP,2
2021,4,6,BA,15
2021,4,6,CE,14
2021,4,6,DF,9
2021,4,6,ES,5
2021,4,6,GO,9
2021,4,6,MA,11
2021,4,6,MG,31
2021,4,6,MS,2
2021,4,6,MT,4
2021,4,6,PA,23
2021,4,6,PB,19
2021,4,6,PE,17
2021,4,6,PI,6
2021,4,6,PR,14
2021,4,6,RJ,17
2021,4,6,RN,10
2021,4,6,RO,6
2021,4,6,RS,9
2021,4,6,SC,3
2021,4,6,SE,5
2021,4,6,SP,31
2021,4,6,TO,4
2021,4,6,AC,1
2021,4,6,AL,12
2021,4,6,AM,13
2021,4,6,AP,1
2021,4,6,BA,37
2021,4,6,CE,22
2021,4,6,DF,8
2021,4,6,ES,8
2021,4,6,GO,16
2021,4,6,MA,16
2021,4,6,MG,41
2021,4,6,MS,12
2021,4,6,MT,16
2021,4,6,PA,32
2021,4,6,PB,19
2021,4,6,PE,33
2021,4,6,PI,5
2021,4,6,PR,18
2021,4,6,RJ,28
2021,4,6,RN,12
2021,4,6,RO,7
2021,4,6,RS,18
2021,4,6,SC,2
2021,4,6,SE,4
2021,4,6,SP,47
2021,4,6,TO,1
2021,4,6,AC,3
2021,4,6,AL,10
2021,4,6,AM,20
2021,4,6,AP,5
2021,4,6,BA,38
2021,4,6,CE,20
2021,4,6,DF,6
2021,4,6,ES,6
2021,4,6,GO,16
2021,4,6,MA,21
2021,4,6,MG,39
2021,4,6,MS,7
2021,4,6,MT,10
2021,4,6,PA,26
2021,4,6,PB,13
2021,4,6,PE,24
2021,4,6,PI,15
2021,4,6,PR,14
2021,4,6,RJ,49
2021,4,6,RN,13
2021,4,6,RO,2
2021,4,6,RS,23
2021,4,6,SC,8
2021,4,6,SE,5
2021,4,6,SP,61
2021,4,6,TO,6
2021,4,6,AC,2
2021,4,6,AL,15
2021,4,6,AM,16
2021,4,6,AP,3
2021,4,6,BA,38
2021,4,6,CE,19
2021,4,6,DF,15
2021,4,6,ES,8
2021,4,6,GO,26
2021,4,6,MA,20
2021,4,6,MG,61
2021,4,6,MS,8
2021,4,6,MT,14
2021,4,6,PA,27
2021,4,6,PB,19
2021,4,6,PE,24
2021,4,6,PI,9
2021,4,6,PR,18
2021,4,6,RJ,60
2021,4,6,RN,12
2021,4,6,RO,12
2021,4,6,RS,23
2021,4,6,SC,6
2021,4,6,SE,6
2021,4,6,SP,57
2021,4,6,TO,4
2021,4,6,AC,3
2021,4,6,AL,16
2021,4,6,AM,9
2021,4,6,AP,2
2021,4,6,BA,36
2021,4,6,CE,22
2021,4,6,DF,8
2021,4,6,ES,5
2021,4,6,GO,25
2021,4,6,MA,9
2021,4,6,MG,59
2021,4,6,MS,8
2021,4,6,MT,10
2021,4,6,PA,22
2021,4,6,PB,15
2021,4,6,PE,31
2021,4,6,PI,15
2021,4,6,PR,18
2021,4,6,RJ,70
2021,4,6,RN,13
2021,4,6,RO,2
2021,4,6,RS,36
2021,4,6,SC,6
2021,4,6,SE,3
2021,4,6,SP,74
2021,4,6,TO,4
2021,4,6,AC,2
2021,4,6,AL,5
2021,4,6,AM,5
2021,4,6,AP,1
2021,4,6,BA,32
2021,4,6,CE,22
2021,4,6,DF,11
2021,4,6,ES,12
2021,4,6,GO,12
2021,4,6,MA,13
2021,4,6,MG,57
2021,4,6,MS,1
2021,4,6,MT,5
2021,4,6,PA,22
2021,4,6,PB,10
2021,4,6,PE,22
2021,4,6,PI,9
2021,4,6,PR,11
2021,4,6,RJ,68
2021,4,6,RN,8
2021,4,6,RO,5
2021,4,6,RR,2
2021,4,6,RS,23
2021,4,6,SE,7
2021,4,6,SP,58
2021,4,6,AC,1
2021,4,6,AL,2
2021,4,6,AM,7
2021,4,6,AP,1
2021,4,6,BA,14
2021,4,6,CE,11
2021,4,6,DF,10
2021,4,6,ES,8
2021,4,6,GO,8
2021,4,6,MA,3
2021,4,6,MG,36
2021,4,6,MS,2
2021,4,6,MT,6
2021,4,6,PA,18
2021,4,6,PB,5
2021,4,6,PE,12
2021,4,6,PI,5
2021,4,6,PR,2
2021,4,6,RJ,36
2021,4,6,RN,6
2021,4,6,RO,2
2021,4,6,RS,17
2021,4,6,SC,2
2021,4,6,SE,4
2021,4,6,SP,47
2021,4,6,AC,1
2021,4,6,AM,5
2021,4,6,AP,1
2021,4,6,BA,15
2021,4,6,CE,5
2021,4,6,DF,1
2021,4,6,ES,1
2021,4,6,GO,4
2021,4,6,MA,1
2021,4,6,MG,11
2021,4,6,MS,1
2021,4,6,MT,2
2021,4,6,PA,7
2021,4,6,PB,2
2021,4,6,PE,6
2021,4,6,PI,2
2021,4,6,PR,3
2021,4,6,RJ,34
2021,4,6,RN,2
2021,4,6,RS,14
2021,4,6,SE,3
2021,4,6,SP,21
2021,4,6,TO,1
2021,4,6,AM,2
2021,4,6,AP,1
2021,4,6,BA,7
2021,4,6,CE,2
2021,4,6,DF,1
2021,4,6,ES,3
2021,4,6,GO,2
2021,4,6,MA,1
2021,4,6,MG,9
2021,4,6,MS,3
2021,4,6,MT,1
2021,4,6,PA,4
2021,4,6,PB,5
2021,4,6,PE,4
2021,4,6,PI,1
2021,4,6,PR,3
2021,4,6,RJ,18
2021,4,6,RO,1
2021,4,6,RS,6
2021,4,6,SE,1
2021,4,6,SP,12
2022,0,1,AC,57
2022,0,1,AL,165
2022,0,1,AM,137
2022,0,1,AP,51
2022,0,1,BA,816
2022,0,1,CE,851
2022,0,1,DF,179
2022,0,1,ES,128
2022,0,1,GO,576
2022,0,1,MA,498
2022,0,1,MG,734
2022,0,1,MS,164
2022,0,1,MT,200
2022,0,1,PA,647
2022,0,1,PB,357
2022,0,1,PE,620
2022,0,1,PI,361
2022,0,1,PR,584
2022,0,1,RJ,414
2022,0,1,RN,117
2022,0,1,RO,106
2022,0,1,RR,22
2022,0,1,RS,318
2022,0,1,SC,263
2022,0,1,SE,265
2022,0,1,SP,1409
2022,0,1,TO,119
2022,0,2,AC,136
2022,0,2,AL,356
2022,0,2,AM,513
2022,0,2,AP,103
2022,0,2,BA,1466
2022,0,2,CE,2080
2022,0,2,DF,343
2022,0,2,ES,299
2022,0,2,GO,1350
2022,0,2,MA,1000
2022,0,2,MG,1486
2022,0,2,MS,408
2022,0,2,MT,434
2022,0,2,PA,1019
2022,0,2,PB,572
2022,0,2,PE,1128
2022,0,2,PI,532
2022,0,2,PR,1586
2022,0,2,RJ,1085
2022,0,2,RN,267
2022,0,2,RO,249
2022,0,2,RR,51
2022,0,2,RS,820
2022,0,2,SC,711
2022,0,2,SE,339
2022,0,2,SP,4077
2022,0,2,TO,213
2022,0,3,AC,168
2022,0,3,AL,401
2022,0,3,AM,593
2022,0,3,AP,112
2022,0,3,BA,1655
2022,0,3,CE,2241
2022,0,3,DF,289
2022,0,3,ES,419
2022,0,3,GO,1442
2022,0,3,MA,995
2022,0,3,MG,1350
2022,0,3,MS,240
2022,0,3,MT,502
2022,0,3,PA,1121
2022,0,3,PB,536
2022,0,3,PE,1200
2022,0,3,PI,488
2022,0,3,PR,838
2022,0,3,RJ,1013
2022,0,3,RN,367
2022,0,3,RO,274
2022,0,3,RR,55
2022,0,3,RS,971
2022,0,3,SC,739
2022,0,3,SE,306
2022,0,3,SP,3340
2022,0,3,TO,216
2022,0,4,AC,102
2022,0,4,AL,184
2022,0,4,AM,283
2022,0,4,AP,65
2022,0,4,BA,896
2022,0,4,CE,944
2022,0,4,DF,118
2022,0,4,ES,146
2022,0,4,GO,487
2022,0,4,MA,420
2022,0,4,MG,548
2022,0,4,MS,110
2022,0,4,MT,166
2022,0,4,PA,631
2022,0,4,PB,299
2022,0,4,PE,434
2022,0,4,PI,282
2022,0,4,PR,331
2022,0,4,RJ,492
2022,0,4,RN,230
2022,0,4,RO,110
2022,0,4,RR,22
2022,0,4,RS,461
2022,0,4,SC,179
2022,0,4,SE,189
2022,0,4,SP,941
2022,0,4,TO,85
2022,0,5,AC,71
2022,0,5,AL,99
2022,0,5,AM,146
2022,0,5,AP,52
2022,0,5,BA,559
2022,0,5,CE,469
2022,0,5,DF,89
2022,0,5,ES,112
2022,0,5,GO,262
2022,0,5,MA,231
2022,0,5,MG,369
2022,0,5,MS,78
2022,0,5,MT,120
2022,0,5,PA,479
2022,0,5,PB,195
2022,0,5,PE,251
2022,0,5,PI,192
2022,0,5,PR,239
2022,0,5,RJ,316
2022,0,5,RN,173
2022,0,5,RO,63
2022,0,5,RR,14
2022,0,5,RS,330
2022,0,5,SC,140
2022,0,5,SE,130
2022,0,5,SP,570
2022,0,5,TO,71
2022,0,6,AC,52
2022,0,6,AL,98
2022,0,6,AM,144
2022,0,6,AP,44
2022,0,6,BA,413
2022,0,6,CE,289
2022,0,6,DF,76
2022,0,6,ES,96
2022,0,6,GO,161
2022,0,6,MA,163
2022,0,6,MG,295
2022,0,6,MS,75
2022,0,6,MT,85
2022,0,6,PA,382
2022,0,6,PB,179
2022,0,6,PE,199
2022,0,6,PI,148
2022,0,6,PR,192
2022,0,6,RJ,224
2022,0,6,RN,148
2022,0,6,RO,63
2022,0,6,RR,17
2022,0,6,RS,299
2022,0,6,SC,110
2022,0,6,SE,96
2022,0,6,SP,497
2022,0,6,TO,38
2022,0,6,AC,62
2022,0,6,AL,59
2022,0,6,AM,115
2022,0,6,AP,32
2022,0,6,BA,375
2022,0,6,CE,268
2022,0,6,DF,60
2022,0,6,ES,66
2022,0,6,GO,131
2022,0,6,MA,117
2022,0,6,MG,253
2022,0,6,MS,63
2022,0,6,MT,76
2022,0,6,PA,300
2022,0,6,PB,135
2022,0,6,PE,168
2022,0,6,PI,111
2022,0,6,PR,187
2022,0,6,RJ,208
2022,0,6,RN,128
2022,0,6,RO,58
2022,0,6,RR,13
2022,0,6,RS,263
2022,0,6,SC,128
2022,0,6,SE,67
2022,0,6,SP,454
2022,0,6,TO,32
2022,0,6,AC,41
2022,0,6,AL,72
2022,0,6,AM,101
2022,0,6,AP,40
2022,0,6,BA,266
2022,0,6,CE,216
2022,0,6,DF,57
2022,0,6,ES,58
2022,0,6,GO,114
2022,0,6,MA,110
2022,0,6,MG,245
2022,0,6,MS,58
2022,0,6,MT,77
2022,0,6,PA,303
2022,0,6,PB,112
2022,0,6,PE,139
2022,0,6,PI,93
2022,0,6,PR,194
2022,0,6,RJ,184
2022,0,6,RN,129
2022,0,6,RO,48
2022,0,6,RR,9
2022,0,6,RS,248
2022,0,6,SC,113
2022,0,6,SE,65
2022,0,6,SP,468
2022,0,6,TO,36
2022,0,6,AC,46
2022,0,6,AL,60
2022,0,6,AM,138
2022,0,6,AP,30
2022,0,6,BA,241
2022,0,6,CE,196
2022,0,6,DF,67
2022,0,6,ES,59
2022,0,6,GO,99
2022,0,6,MA,78
2022,0,6,MG,230
2022,0,6,MS,52
2022,0,6,MT,67
2022,0,6,PA,289
2022,0,6,PB,96
2022,0,6,PE,110
2022,0,6,PI,79
2022,0,6,PR,152
2022,0,6,RJ,176
2022,0,6,RN,112
2022,0,6,RO,44
2022,0,6,RR,12
2022,0,6,RS,233
2022,0,6,SC,91
2022,0,6,SE,56
2022,0,6,SP,408
2022,0,6,TO,20
2022,0,6,AC,47
2022,0,6,AL,50
2022,0,6,AM,117
2022,0,6,AP,36
2022,0,6,BA,224
2022,0,6,CE,176
2022,0,6,DF,54
2022,0,6,ES,64
2022,0,6,GO,91
2022,0,6,MA,93
2022,0,6,MG,195
2022,0,6,MS,42
2022,0,6,MT,65
2022,0,6,PA,296
2022,0,6,PB,114
2022,0,6,PE,118
2022,0,6,PI,80
2022,0,6,PR,187
2022,0,6,RJ,185
2022,0,6,RN,123
2022,0,6,RO,44
2022,0,6,RR,8
2022,0,6,RS,228
2022,0,6,SC,105
2022,0,6,SE,51
2022,0,6,SP,398
2022,0,6,TO,24
2022,0,6,AC,163
2022,0,6,AL,234
2022,0,6,AM,445
2022,0,6,AP,132
2022,0,6,BA,945
2022,0,6,CE,684
2022,0,6,DF,259
2022,0,6,ES,209
2022,0,6,GO,352
2022,0,6,MA,381
2022,0,6,MG,911
2022,0,6,MS,190
2022,0,6,MT,308
2022,0,6,PA,1181
2022,0,6,PB,388
2022,0,6,PE,550
2022,0,6,PI,287
2022,0,6,PR,666
2022,0,6,RJ,841
2022,0,6,RN,537
2022,0,6,RO,176
2022,0,6,RR,37
2022,0,6,RS,943
2022,0,6,SC,412
2022,0,6,SE,223
2022,0,6,SP,1561
2022,0,6,TO,122
2022,0,6,AC,104
2022,0,6,AL,165
2022,0,6,AM,309
2022,0,6,AP,166
2022,0,6,BA,713
2022,0,6,CE,470
2022,0,6,DF,179
2022,0,6,ES,153
2022,0,6,GO,294
2022,0,6,MA,316
2022,0,6,MG,657
2022,0,6,MS,162
2022,0,6,MT,215
2022,0,6,PA,986
2022,0,6,PB,309
2022,0,6,PE,403
2022,0,6,PI,253
2022,0,6,PR,419
2022,0,6,RJ,573
2022,0,6,RN,412
2022,0,6,RO,123
2022,0,6,RR,35
2022,0,6,RS,700
2022,0,6,SC,269
2022,0,6,SE,197
2022,0,6,SP,1039
2022,0,6,TO,80
2022,0,6,AC,67
2022,0,6,AL,125
2022,0,6,AM,248
2022,0,6,AP,146
2022,0,6,BA,635
2022,0,6,CE,388
2022,0,6,DF,158
2022,0,6,ES,136
2022,0,6,GO,207
2022,0,6,MA,272
2022,0,6,MG,525
2022,0,6,MS,113
2022,0,6,MT,190
2022,0,6,PA,764
2022,0,6,PB,215
2022,0,6,PE,282
2022,0,6,PI,204
2022,0,6,PR,292
2022,0,6,RJ,454
2022,0,6,RN,337
2022,0,6,RO,102
2022,0,6,RR,26
2022,0,6,RS,572
2022,0,6,SC,198
2022,0,6,SE,153
2022,0,6,SP,720
2022,0,6,TO,44
2022,0,6,AC,45
2022,0,6,AL,68
2022,0,6,AM,134
2022,0,6,AP,93
2022,0,6,BA,397
2022,0,6,CE,221
2022,0,6,DF,119
2022,0,6,ES,73
2022,0,6,GO,117
2022,0,6,MA,174
2022,0,6,MG,346
2022,0,6,MS,86
2022,0,6,MT,101
2022,0,6,PA,543
2022,0,6,PB,126
2022,0,6,PE,183
2022,0,6,PI,92
2022,0,6,PR,151
2022,0,6,RJ,352
2022,0,6,RN,212
2022,0,6,RO,53
2022,0,6,RR,13
2022,0,6,RS,388
2022,0,6,SC,107
2022,0,6,SE,87
2022,0,6,SP,494
2022,0,6,TO,25
2022,0,6,AC,18
2022,0,6,AL,49
2022,0,6,AM,83
2022,0,6,AP,40
2022,0,6,BA,204
2022,0,6,CE,130
2022,0,6,DF,58
2022,0,6,ES,40
2022,0,6,GO,70
2022,0,6,MA,81
2022,0,6,MG,188
2022,0,6,MS,43
2022,0,6,MT,53
2022,0,6,PA,305
2022,0,6,PB,69
2022,0,6,PE,147
2022,0,6,PI,51
2022,0,6,PR,87
2022,0,6,RJ,243
2022,0,6,RN,98
2022,0,6,RO,30
2022,0,6,RR,8
2022,0,6,RS,199
2022,0,6,SC,54
2022,0,6,SE,46
2022,0,6,SP,271
2022,0,6,TO,11
2022,0,6,AC,6
2022,0,6,AL,13
2022,0,6,AM,38
2022,0,6,AP,25
2022,0,6,BA,119
2022,0,6,CE,58
2022,0,6,DF,43
2022,0,6,ES,18
2022,0,6,GO,26
2022,0,6,MA,39
2022,0,6,MG,90
2022,0,6,MS,25
2022,0,6,MT,25
2022,0,6,PA,142
2022,0,6,PB,36
2022,0,6,PE,61
2022,0,6,PI,23
2022,0,6,PR,41
2022,0,6,RJ,161
2022,0,6,RN,47
2022,0,6,RO,9
2022,0,6,RR,5
2022,0,6,RS,101
2022,0,6,SC,29
2022,0,6,SE,24
2022,0,6,SP,188
2022,0,6,TO,3
2022,0,6,AC,3
2022,0,6,AL,7
2022,0,6,AM,9
2022,0,6,AP,3
2022,0,6,BA,75
2022,0,6,CE,38
2022,0,6,DF,20
2022,0,6,ES,13
2022,0,6,GO,12
2022,0,6,MA,20
2022,0,6,MG,71
2022,0,6,MS,9
2022,0,6,MT,8
2022,0,6,PA,60
2022,0,6,PB,17
2022,0,6,PE,21
2022,0,6,PI,15
2022,0,6,PR,15
2022,0,6,RJ,88
2022,0,6,RN,12
2022,0,6,RO,6
2022,0,6,RR,1
2022,0,6,RS,38
2022,0,6,SC,13
2022,0,6,SE,10
2022,0,6,SP,91
2022,0,6,AL,5
2022,0,6,AM,5
2022,0,6,AP,2
2022,0,6,BA,20
2022,0,6,CE,10
2022,0,6,DF,12
2022,0,6,ES,6
2022,0,6,GO,2
2022,0,6,MA,11
2022,0,6,MG,27
2022,0,6,MS,1
2022,0,6,MT,3
2022,0,6,PA,15
2022,0,6,PB,8
2022,0,6,PE,14
2022,0,6,PI,3
2022,0,6,PR,4
2022,0,6,RJ,50
2022,0,6,RN,2
2022,0,6,RS,11
2022,0,6,SE,2
2022,0,6,SP,27
2022,0,6,TO,1
2022,0,6,AM,1
2022,0,6,BA,8
2022,0,6,CE,1
2022,0,6,DF,2
2022,0,6,MA,3
2022,0,6,MG,3
2022,0,6,MT,2
2022,0,6,PA,9
2022,0,6,PB,4
2022,0,6,PE,4
2022,0,6,PR,1
2022,0,6,RJ,20
2022,0,6,RN,3
2022,0,6,RR,2
2022,0,6,RS,3
2022,0,6,SE,1
2022,0,6,SP,8
2022,0,6,TO,2
2022,0,6,AL,1
2022,0,6,AM,1
2022,0,6,BA,6
2022,0,6,CE,1
2022,0,6,DF,2
2022,0,6,MG,2
2022,0,6,PE,1
2022,0,6,PI,1
2022,0,6,RJ,5
2022,0,6,RN,1
2022,0,6,RS,3
2022,0,6,SP,3
2022,1,1,AC,1158
2022,1,1,AL,4394
2022,1,1,AM,4018
2022,1,1,AP,1343
2022,1,1,BA,20444
2022,1,1,CE,18848
2022,1,1,DF,4457
2022,1,1,ES,4228
2022,1,1,GO,16272
2022,1,1,MA,12242
2022,1,1,MG,26503
2022,1,1,MS,5029
2022,1,1,MT,5560
2022,1,1,PA,15680
2022,1,1,PB,10535
2022,1,1,PE,18572
2022,1,1,PI,8013
2022,1,1,PR,16030
2022,1,1,RJ,15992
2022,1,1,RN,4603
2022,1,1,RO,2351
2022,1,1,RR,696
2022,1,1,RS,8896
2022,1,1,SC,8000
2022,1,1,SE,6221
2022,1,1,SP,47516
2022,1,1,TO,3308
2022,1,2,AC,3159
2022,1,2,AL,9696
2022,1,2,AM,13603
2022,1,2,AP,2819
2022,1,2,BA,40274
2022,1,2,CE,48934
2022,1,2,DF,12149
2022,1,2,ES,11021
2022,1,2,GO,33006
2022,1,2,MA,23593
2022,1,2,MG,59363
2022,1,2,MS,11190
2022,1,2,MT,12599
2022,1,2,PA,26704
2022,1,2,PB,16844
2022,1,2,PE,35720
2022,1,2,PI,13866
2022,1,2,PR,45165
2022,1,2,RJ,44319
2022,1,2,RN,11147
2022,1,2,RO,5301
2022,1,2,RR,1302
2022,1,2,RS,25529
2022,1,2,SC,20268
2022,1,2,SE,9080
2022,1,2,SP,138631
2022,1,2,TO,6598
2022,1,3,AC,3976
2022,1,3,AL,12631
2022,1,3,AM,19218
2022,1,3,AP,3726
2022,1,3,BA,49328
2022,1,3,CE,58381
2022,1,3,DF,14505
2022,1,3,ES,16734
2022,1,3,GO,36699
2022,1,3,MA,26576
2022,1,3,MG,68536
2022,1,3,MS,8417
2022,1,3,MT,14252
2022,1,3,PA,33236
2022,1,3,PB,17489
2022,1,3,PE,39793
2022,1,3,PI,15328
2022,1,3,PR,30523
2022,1,3,RJ,55873
2022,1,3,RN,14513
2022,1,3,RO,8047
2022,1,3,RR,2011
2022,1,3,RS,36609
2022,1,3,SC,24560
2022,1,3,SE,10072
2022,1,3,SP,147860
2022,1,3,TO,6551
2022,1,4,AC,2683
2022,1,4,AL,7961
2022,1,4,AM,9425
2022,1,4,AP,2738
2022,1,4,BA,33915
2022,1,4,CE,26252
2022,1,4,DF,7894
2022,1,4,ES,7766
2022,1,4,GO,14545
2022,1,4,MA,16632
2022,1,4,MG,36178
2022,1,4,MS,3934
2022,1,4,MT,5672
2022,1,4,PA,24232
2022,1,4,PB,11559
2022,1,4,PE,21922
2022,1,4,PI,10458
2022,1,4,PR,13553
2022,1,4,RJ,32316
2022,1,4,RN,10787
2022,1,4,RO,3228
2022,1,4,RR,1063
2022,1,4,RS,18086
2022,1,4,SC,7162
2022,1,4,SE,6955
2022,1,4,SP,53833
2022,1,4,TO,3224
2022,1,5,AC,1767
2022,1,5,AL,5107
2022,1,5,AM,5517
2022,1,5,AP,1828
2022,1,5,BA,23638
2022,1,5,CE,14576
2022,1,5,DF,4524
2022,1,5,ES,4171
2022,1,5,GO,7603
2022,1,5,MA,10084
2022,1,5,MG,22229
2022,1,5,MS,2422
2022,1,5,MT,3189
2022,1,5,PA,16225
2022,1,5,PB,8137
2022,1,5,PE,13204
2022,1,5,PI,6913
2022,1,5,PR,7570
2022,1,5,RJ,19082
2022,1,5,RN,7761
2022,1,5,RO,1833
2022,1,5,RR,593
2022,1,5,RS,11608
2022,1,5,SC,3791
2022,1,5,SE,4677
2022,1,5,SP,27801
2022,1,5,TO,1910
2022,1,6,AC,1245
2022,1,6,AL,3452
2022,1,6,AM,3687
2022,1,6,AP,1288
2022,1,6,BA,16041
2022,1,6,CE,8596
2022,1,6,DF,3011
2022,1,6,ES,2682
2022,1,6,GO,4477
2022,1,6,MA,6812
2022,1,6,MG,14779
2022,1,6,MS,1595
2022,1,6,MT,2187
2022,1,6,PA,11892
2022,1,6,PB,5562
2022,1,6,PE,9008
2022,1,6,PI,4776
2022,1,6,PR,4718
2022,1,6,RJ,12342
2022,1,6,RN,5431
2022,1,6,RO,1211
2022,1,6,RR,344
2022,1,6,RS,7405
2022,1,6,SC,2366
2022,1,6,SE,3219
2022,1,6,SP,17737
2022,1,6,TO,1267
2022,1,6,AC,939
2022,1,6,AL,2522
2022,1,6,AM,2921
2022,1,6,AP,1037
2022,1,6,BA,11425
2022,1,6,CE,5933
2022,1,6,DF,2103
2022,1,6,ES,2017
2022,1,6,GO,2945
2022,1,6,MA,5040
2022,1,6,MG,11017
2022,1,6,MS,1152
2022,1,6,MT,1425
2022,1,6,PA,8577
2022,1,6,PB,3906
2022,1,6,PE,6199
2022,1,6,PI,3396
2022,1,6,PR,3573
2022,1,6,RJ,9140
2022,1,6,RN,4103
2022,1,6,RO,900
2022,1,6,RR,286
2022,1,6,RS,5401
2022,1,6,SC,1796
2022,1,6,SE,2465
2022,1,6,SP,13501
2022,1,6,TO,833
2022,1,6,AC,768
2022,1,6,AL,1949
2022,1,6,AM,2190
2022,1,6,AP,803
2022,1,6,BA,8330
2022,1,6,CE,4366
2022,1,6,DF,1649
2022,1,6,ES,1441
2022,1,6,GO,2171
2022,1,6,MA,3732
2022,1,6,MG,8172
2022,1,6,MS,919
2022,1,6,MT,1135
2022,1,6,PA,6688
2022,1,6,PB,2953
2022,1,6,PE,4757
2022,1,6,PI,2467
2022,1,6,PR,2773
2022,1,6,RJ,6717
2022,1,6,RN,3193
2022,1,6,RO,620
2022,1,6,RR,214
2022,1,6,RS,4046
2022,1,6,SC,1341
2022,1,6,SE,1783
2022,1,6,SP,10152
2022,1,6,TO,639
2022,1,6,AC,559
2022,1,6,AL,1448
2022,1,6,AM,1821
2022,1,6,AP,603
2022,1,6,BA,6027
2022,1,6,CE,3173
